,city,%_change,party,year,value
433,"Jacksonville, FL",300.0,red,2010,0.6918673586493366
434,"Oklahoma City, OK",37.50000000000001,red,2010,1.4644382101217785
435,"Tulsa, OK",75.00000000000001,red,2010,0.5951902674487467
436,"Colorado Springs, CO",200.00000000000006,red,2010,0.16027027979985448
437,"Bakersfield, CA",150.00000000000003,red,2010,0.6964249027616729
438,"Mesa, AZ",200.00000000000006,red,2010,0.6043501121069459
439,"Chattanooga, TN",100.0,red,2010,0.49118084787637956
440,"Spokane, WA",199.99999999999997,red,2010,0.9924499371034853
441,"Boise, ID",0.0,red,2010,
442,"Pensacola, FL",199.99999999999994,red,2010,0.29036004645760743
443,"Corpus Christi, TX",200.0,red,2010,
444,"Huntsville, AL",0.0,red,2010,0.9686293249299359
445,"Springfield, MO",700.0,red,2010,0.34816274519361334
446,"Canton, OH",-83.33333333333334,red,2010,
447,"St. Petersburg, FL",0.0,red,2010,0.3798598317220946
448,"Killeen, TX",0.0,red,2010,
449,"York, PA",-50.0,red,2010,0.4269034557834746
450,United States,87.63468128311129,,2010,0.39376485189369176
451,"Los Angeles, CA",25.000000000000007,blue,2011,0.24189505266094313
452,"Chicago, IL",14.285714285714283,blue,2011,0.3918864746376837
453,"Miami, FL",25.00000000000003,blue,2011,0.18802983281327415
454,"Dallas, TX",700.0,blue,2011,0.08721043301898623
455,"Philadelphia, PA",-54.545454545454554,blue,2011,0.2483201144259087
456,"Houston, TX",214.28571428571428,blue,2011,0.3672104563911878
457,"Atlanta, GA",100.0,blue,2011,0.1721252689457327
458,"Phoenix, AZ",159.99999999999997,red,2011,0.2694857159096282
459,"Seattle, WA",50.00000000000002,blue,2011,0.0548882817635056
460,"San Francisco, CA",-33.33333333333333,blue,2011,0.11099515200924813
461,"Detroit, MI",-40.0,blue,2011,0.14195648976806013
462,"San Diego, CA",-27.27272727272727,blue,2011,0.21804720659723628
463,"Minneapolis, MN",-50.0,blue,2011,0.034167510319442304
464,"Tampa, FL",-25.00000000000002,blue,2011,0.178301429264257
465,"Denver, CO",266.66666666666663,blue,2011,0.10763235371148645
466,"Brooklyn, NY",-55.55555555555555,blue,2011,0.15214042561284066
467,"Baltimore, MD",-40.0,blue,2011,0.23036124328727337
468,"Riverside, CA",200.00000000000006,blue,2011,0.19186962075530437
469,"Las Vegas, NV",150.0,blue,2011,0.5306204158616914
470,"Portland, OR",50.000000000000014,blue,2011,0.09742809319581683
471,"San Antonio, TX",900.0,blue,2011,0.04993682991016365
472,"Kansas City, MO",-71.42857142857143,red,2011,0.4951656360000272
473,"Virginia Beach, VA",100.0,red,2011,0.06755008670053628
474,"Jacksonville, FL",300.0,red,2011,0.43241709915583537
475,"Oklahoma City, OK",37.50000000000001,red,2011,1.3598354808273658
476,"Tulsa, OK",75.00000000000001,red,2011,1.1903805348974934
477,"Colorado Springs, CO",200.00000000000006,red,2011,0.6410811191994179
478,"Bakersfield, CA",150.00000000000003,red,2011,1.5669560312137643
479,"Mesa, AZ",200.00000000000006,red,2011,0.40290007473796385
480,"Chattanooga, TN",100.0,red,2011,
481,"Spokane, WA",199.99999999999997,red,2011,0.7443374528276139
482,"Boise, ID",0.0,red,2011,
483,"Pensacola, FL",199.99999999999994,red,2011,0.29036004645760743
484,"Corpus Christi, TX",200.0,red,2011,0.8786445443495834
485,"Huntsville, AL",0.0,red,2011,
486,"Springfield, MO",700.0,red,2011,
487,"Canton, OH",-83.33333333333334,red,2011,0.36875331877986905
488,"St. Petersburg, FL",0.0,red,2011,1.1395794951662837
489,"Killeen, TX",0.0,red,2011,
490,"York, PA",-50.0,red,2011,1.2807103673504239
491,United States,87.63468128311129,,2011,0.41822219592561455
492,"Los Angeles, CA",25.000000000000007,blue,2012,0.15606132429738265
493,"Chicago, IL",14.285714285714283,blue,2012,0.18441716453538054
494,"Miami, FL",25.00000000000003,blue,2012,0.18802983281327415
495,"Dallas, TX",700.0,blue,2012,0.2965154722645532
496,"Philadelphia, PA",-54.545454545454554,blue,2012,0.4079544736997072
497,"Houston, TX",214.28571428571428,blue,2012,0.5691762074063411
498,"Atlanta, GA",100.0,blue,2012,0.1721252689457327
499,"Phoenix, AZ",159.99999999999997,red,2012,0.22048831301696856
500,"Seattle, WA",50.00000000000002,blue,2012,0.0548882817635056
501,"San Francisco, CA",-33.33333333333333,blue,2012,0.0832463640069361
502,"Detroit, MI",-40.0,blue,2012,0.14195648976806013
503,"San Diego, CA",-27.27272727272727,blue,2012,0.1245984037698493
504,"Minneapolis, MN",-50.0,blue,2012,0.034167510319442304
505,"Tampa, FL",-25.00000000000002,blue,2012,0.0713205717057028
506,"Denver, CO",266.66666666666663,blue,2012,0.10763235371148645
507,"Brooklyn, NY",-55.55555555555555,blue,2012,0.3042808512256813
508,"Baltimore, MD",-40.0,blue,2012,0.5989392325469107
509,"Riverside, CA",200.00000000000006,blue,2012,0.23983702594413045
510,"Las Vegas, NV",150.0,blue,2012,0.43414397661411114
511,"Portland, OR",50.000000000000014,blue,2012,0.24357023298954206
512,"San Antonio, TX",900.0,blue,2012,0.6491787888321273
513,"Kansas City, MO",-71.42857142857143,red,2012,0.2475828180000136
514,"Virginia Beach, VA",100.0,red,2012,0.13510017340107255
515,"Jacksonville, FL",300.0,red,2012,0.6053839388181695
516,"Oklahoma City, OK",37.50000000000001,red,2012,1.0460272929441274
517,"Tulsa, OK",75.00000000000001,red,2012,1.1903805348974934
518,"Colorado Springs, CO",200.00000000000006,red,2012,0.4808108393995634
519,"Bakersfield, CA",150.00000000000003,red,2012,0.34821245138083645
520,"Mesa, AZ",200.00000000000006,red,2012,0.6043501121069459
521,"Chattanooga, TN",100.0,red,2012,0.24559042393818978
522,"Spokane, WA",199.99999999999997,red,2012,
523,"Boise, ID",0.0,red,2012,0.25959326926571447
524,"Pensacola, FL",199.99999999999994,red,2012,0.29036004645760743
525,"Corpus Christi, TX",200.0,red,2012,0.5857630295663889
526,"Huntsville, AL",0.0,red,2012,
527,"Springfield, MO",700.0,red,2012,
528,"Canton, OH",-83.33333333333334,red,2012,
529,"St. Petersburg, FL",0.0,red,2012,1.1395794951662837
530,"Killeen, TX",0.0,red,2012,0.40405836218983465
531,"York, PA",-50.0,red,2012,0.8538069115669492
532,United States,87.63468128311129,,2012,0.44609998521815836
533,"Los Angeles, CA",25.000000000000007,blue,2013,0.17947052294199003
534,"Chicago, IL",14.285714285714283,blue,2013,0.24204752845268698
535,"Miami, FL",25.00000000000003,blue,2013,0.2507064437510322
536,"Dallas, TX",700.0,blue,2013,0.24418921245316144
537,"Philadelphia, PA",-54.545454545454554,blue,2013,0.2128458123650646
538,"Houston, TX",214.28571428571428,blue,2013,0.5691762074063411
539,"Atlanta, GA",100.0,blue,2013,0.11475017929715516
540,"Phoenix, AZ",159.99999999999997,red,2013,0.612467536158246
541,"Seattle, WA",50.00000000000002,blue,2013,0.16466484529051684
542,"San Francisco, CA",-33.33333333333333,blue,2013,0.11099515200924813
543,"Detroit, MI",-40.0,blue,2013,0.19873908567528417
544,"San Diego, CA",-27.27272727272727,blue,2013,0.21804720659723628
545,"Minneapolis, MN",-50.0,blue,2013,0.13667004127776922
546,"Tampa, FL",-25.00000000000002,blue,2013,0.1426411434114056
547,"Denver, CO",266.66666666666663,blue,2013,0.2152647074229729
548,"Brooklyn, NY",-55.55555555555555,blue,2013,0.5324914896449422
549,"Baltimore, MD",-40.0,blue,2013,0.7371559785192748
550,"Riverside, CA",200.00000000000006,blue,2013,0.33577183632178265
551,"Las Vegas, NV",150.0,blue,2013,0.1929528784951605
552,"Portland, OR",50.000000000000014,blue,2013,0.09742809319581683
553,"San Antonio, TX",900.0,blue,2013,0.9987365982032729
554,"Kansas City, MO",-71.42857142857143,red,2013,0.7427484540000409
555,"Virginia Beach, VA",100.0,red,2013,0.13510017340107255
556,"Jacksonville, FL",300.0,red,2013,0.5189005189870024
557,"Oklahoma City, OK",37.50000000000001,red,2013,1.5690409394161913
558,"Tulsa, OK",75.00000000000001,red,2013,0.5951902674487467
559,"Colorado Springs, CO",200.00000000000006,red,2013,
560,"Bakersfield, CA",150.00000000000003,red,2013,1.7410622569041825
561,"Mesa, AZ",200.00000000000006,red,2013,0.40290007473796385
562,"Chattanooga, TN",100.0,red,2013,
563,"Spokane, WA",199.99999999999997,red,2013,1.2405624213793565
564,"Boise, ID",0.0,red,2013,
565,"Pensacola, FL",199.99999999999994,red,2013,0.8710801393728222
566,"Corpus Christi, TX",200.0,red,2013,0.8786445443495834
567,"Huntsville, AL",0.0,red,2013,0.9686293249299359
568,"Springfield, MO",700.0,red,2013,0.34816274519361334
569,"Canton, OH",-83.33333333333334,red,2013,0.36875331877986905
570,"St. Petersburg, FL",0.0,red,2013,2.2791589903325673
571,"Killeen, TX",0.0,red,2013,0.40405836218983465
572,"York, PA",-50.0,red,2013,0.4269034557834746
573,United States,87.63468128311129,,2013,0.5246939800685593
574,"Los Angeles, CA",25.000000000000007,blue,2014,0.2106827878014666
575,"Chicago, IL",14.285714285714283,blue,2014,0.3918864746376837
576,"Miami, FL",25.00000000000003,blue,2014,0.10968406914107658
577,"Dallas, TX",700.0,blue,2014,0.3662838186797422
578,"Philadelphia, PA",-54.545454545454554,blue,2014,0.08868575515211026
579,"Houston, TX",214.28571428571428,blue,2014,0.6426182986845788
580,"Atlanta, GA",100.0,blue,2014,0.05737508964857758
581,"Phoenix, AZ",159.99999999999997,red,2014,0.48997402892659675
582,"Seattle, WA",50.00000000000002,blue,2014,0.2195531270540224
583,"San Francisco, CA",-33.33333333333333,blue,2014,0.22199030401849626
584,"Detroit, MI",-40.0,blue,2014,0.36908687339695634
585,"San Diego, CA",-27.27272727272727,blue,2014,0.15574800471231162
586,"Minneapolis, MN",-50.0,blue,2014,0.034167510319442304
587,"Tampa, FL",-25.00000000000002,blue,2014,0.10698085755855417
588,"Denver, CO",266.66666666666663,blue,2014,0.2152647074229729
589,"Brooklyn, NY",-55.55555555555555,blue,2014,0.3803510640321016
590,"Baltimore, MD",-40.0,blue,2014,0.32250574060218273
591,"Riverside, CA",200.00000000000006,blue,2014,0.09593481037765218
592,"Las Vegas, NV",150.0,blue,2014,0.48238219623790124
593,"Portland, OR",50.000000000000014,blue,2014,0.09742809319581683
594,"San Antonio, TX",900.0,blue,2014,0.6491787888321273
595,"Kansas City, MO",-71.42857142857143,red,2014,0.7427484540000409
596,"Virginia Beach, VA",100.0,red,2014,0.13510017340107255
597,"Jacksonville, FL",300.0,red,2014,0.7783507784805037
598,"Oklahoma City, OK",37.50000000000001,red,2014,1.1506300222385402
599,"Tulsa, OK",75.00000000000001,red,2014,1.33917810175968
600,"Colorado Springs, CO",200.00000000000006,red,2014,0.16027027979985448
601,"Bakersfield, CA",150.00000000000003,red,2014,0.8705311284520912
602,"Mesa, AZ",200.00000000000006,red,2014,0.20145003736898193
603,"Chattanooga, TN",100.0,red,2014,
604,"Spokane, WA",199.99999999999997,red,2014,0.49622496855174264
605,"Boise, ID",0.0,red,2014,
606,"Pensacola, FL",199.99999999999994,red,2014,0.5807200929152149
607,"Corpus Christi, TX",200.0,red,2014,
608,"Huntsville, AL",0.0,red,2014,0.6457528832866238
609,"Springfield, MO",700.0,red,2014,0.34816274519361334
610,"Canton, OH",-83.33333333333334,red,2014,
611,"St. Petersburg, FL",0.0,red,2014,
612,"Killeen, TX",0.0,red,2014,0.8081167243796693
613,"York, PA",-50.0,red,2014,
614,United States,87.63468128311129,,2014,0.5064388611675399
615,"Los Angeles, CA",25.000000000000007,blue,2015,0.17166745672712092
616,"Chicago, IL",14.285714285714283,blue,2015,0.17289109175191927
617,"Miami, FL",25.00000000000003,blue,2015,0.1253532218755161
618,"Dallas, TX",700.0,blue,2015,0.19186295264176972
619,"Philadelphia, PA",-54.545454545454554,blue,2015,0.08868575515211026
620,"Houston, TX",214.28571428571428,blue,2015,0.6793393443236975
621,"Atlanta, GA",100.0,blue,2015,0.09562514941429595
622,"Phoenix, AZ",159.99999999999997,red,2015,0.24498701446329837
623,"Seattle, WA",50.00000000000002,blue,2015,0.0548882817635056
624,"San Francisco, CA",-33.33333333333333,blue,2015,0.2774878800231203
625,"Detroit, MI",-40.0,blue,2015,0.36908687339695634
626,"San Diego, CA",-27.27272727272727,blue,2015,0.2491968075396986
627,"Minneapolis, MN",-50.0,blue,2015,0.034167510319442304
628,"Tampa, FL",-25.00000000000002,blue,2015,0.10698085755855417
629,"Denver, CO",266.66666666666663,blue,2015,0.2152647074229729
630,"Brooklyn, NY",-55.55555555555555,blue,2015,0.038035106403210166
631,"Baltimore, MD",-40.0,blue,2015,0.1842889946298187
632,"Riverside, CA",200.00000000000006,blue,2015,0.04796740518882609
633,"Las Vegas, NV",150.0,blue,2015,0.5788586354854814
634,"Portland, OR",50.000000000000014,blue,2015,0.14614213979372526
635,"San Antonio, TX",900.0,blue,2015,0.8489261084727819
636,"Kansas City, MO",-71.42857142857143,red,2015,0.37137422700002043
637,"Virginia Beach, VA",100.0,red,2015,0.13510017340107255
638,"Jacksonville, FL",300.0,red,2015,0.43241709915583537
639,"Oklahoma City, OK",37.50000000000001,red,2015,1.0460272929441274
640,"Tulsa, OK",75.00000000000001,red,2015,0.89278540117312
641,"Colorado Springs, CO",200.00000000000006,red,2015,0.32054055959970895
642,"Bakersfield, CA",150.00000000000003,red,2015,1.3928498055233458
643,"Mesa, AZ",200.00000000000006,red,2015,0.8058001494759277
644,"Chattanooga, TN",100.0,red,2015,0.49118084787637956
645,"Spokane, WA",199.99999999999997,red,2015,0.49622496855174264
646,"Boise, ID",0.0,red,2015,0.25959326926571447
647,"Pensacola, FL",199.99999999999994,red,2015,
648,"Corpus Christi, TX",200.0,red,2015,0.5857630295663889
649,"Huntsville, AL",0.0,red,2015,1.9372586498598718
650,"Springfield, MO",700.0,red,2015,2.0889764711616796
651,"Canton, OH",-83.33333333333334,red,2015,
652,"St. Petersburg, FL",0.0,red,2015,0.3798598317220946
653,"Killeen, TX",0.0,red,2015,
654,"York, PA",-50.0,red,2015,1.7076138231338984
655,United States,87.63468128311129,,2015,0.46470261903246085
656,"Los Angeles, CA",25.000000000000007,blue,2016,0.16386439051225177
657,"Chicago, IL",14.285714285714283,blue,2016,0.19594323731884186
658,"Miami, FL",25.00000000000003,blue,2016,0.07834576367219757
659,"Dallas, TX",700.0,blue,2016,0.13953669283037798
660,"Philadelphia, PA",-54.545454545454554,blue,2016,0.15963435927379846
661,"Houston, TX",214.28571428571428,blue,2016,0.38557097921074723
662,"Atlanta, GA",100.0,blue,2016,0.11475017929715516
663,"Phoenix, AZ",159.99999999999997,red,2016,0.4409766260339371
664,"Seattle, WA",50.00000000000002,blue,2016,0.137220704408764
665,"San Francisco, CA",-33.33333333333333,blue,2016,0.1942415160161842
666,"Detroit, MI",-40.0,blue,2016,0.1135651918144481
667,"San Diego, CA",-27.27272727272727,blue,2016,0.1245984037698493
668,"Minneapolis, MN",-50.0,blue,2016,0.10250253095832691
669,"Tampa, FL",-25.00000000000002,blue,2016,0.178301429264257
670,"Denver, CO",266.66666666666663,blue,2016,0.2152647074229729
671,"Brooklyn, NY",-55.55555555555555,blue,2016,0.1901755320160508
672,"Baltimore, MD",-40.0,blue,2016,0.46072248657454673
673,"Riverside, CA",200.00000000000006,blue,2016,
674,"Las Vegas, NV",150.0,blue,2016,0.385905756990321
675,"Portland, OR",50.000000000000014,blue,2016,0.048714046597908414
676,"San Antonio, TX",900.0,blue,2016,0.8489261084727819
677,"Kansas City, MO",-71.42857142857143,red,2016,0.4332699315000238
678,"Virginia Beach, VA",100.0,red,2016,
679,"Jacksonville, FL",300.0,red,2016,0.43241709915583537
680,"Oklahoma City, OK",37.50000000000001,red,2016,0.7322191050608893
681,"Tulsa, OK",75.00000000000001,red,2016,1.33917810175968
682,"Colorado Springs, CO",200.00000000000006,red,2016,0.32054055959970895
683,"Bakersfield, CA",150.00000000000003,red,2016,1.2187435798329276
684,"Mesa, AZ",200.00000000000006,red,2016,0.8058001494759277
685,"Chattanooga, TN",100.0,red,2016,0.49118084787637956
686,"Spokane, WA",199.99999999999997,red,2016,0.24811248427587132
687,"Boise, ID",0.0,red,2016,0.7787798077971434
688,"Pensacola, FL",199.99999999999994,red,2016,0.29036004645760743
689,"Corpus Christi, TX",200.0,red,2016,0.5857630295663889
690,"Huntsville, AL",0.0,red,2016,0.6457528832866238
691,"Springfield, MO",700.0,red,2016,0.34816274519361334
692,"Canton, OH",-83.33333333333334,red,2016,
693,"St. Petersburg, FL",0.0,red,2016,2.2791589903325673
694,"Killeen, TX",0.0,red,2016,1.212175086569504
695,"York, PA",-50.0,red,2016,1.2807103673504239
696,United States,87.63468128311129,,2016,0.46386137325119114
697,"Los Angeles, CA",25.000000000000007,blue,2017,0.12484905943790611
698,"Chicago, IL",14.285714285714283,blue,2017,0.19594323731884186
699,"Miami, FL",25.00000000000003,blue,2017,0.14102237460995562
700,"Dallas, TX",700.0,blue,2017,0.08721043301898623
701,"Philadelphia, PA",-54.545454545454554,blue,2017,0.14189720824337643
702,"Houston, TX",214.28571428571428,blue,2017,0.25704731947383147
703,"Atlanta, GA",100.0,blue,2017,0.1721252689457327
704,"Phoenix, AZ",159.99999999999997,red,2017,0.46547532748026693
705,"Seattle, WA",50.00000000000002,blue,2017,0.08233242264525842
706,"San Francisco, CA",-33.33333333333333,blue,2017,0.1942415160161842
707,"Detroit, MI",-40.0,blue,2017,0.34069557544334433
708,"San Diego, CA",-27.27272727272727,blue,2017,0.1245984037698493
709,"Minneapolis, MN",-50.0,blue,2017,0.034167510319442304
710,"Tampa, FL",-25.00000000000002,blue,2017,0.0356602858528514
711,"Denver, CO",266.66666666666663,blue,2017,0.10763235371148645
712,"Brooklyn, NY",-55.55555555555555,blue,2017,0.2662457448224711
713,"Baltimore, MD",-40.0,blue,2017,0.27643349194472805
714,"Riverside, CA",200.00000000000006,blue,2017,0.04796740518882609
715,"Las Vegas, NV",150.0,blue,2017,0.771811513980642
716,"Portland, OR",50.000000000000014,blue,2017,0.14614213979372526
717,"San Antonio, TX",900.0,blue,2017,0.3994946392813092
718,"Kansas City, MO",-71.42857142857143,red,2017,0.4332699315000238
719,"Virginia Beach, VA",100.0,red,2017,
720,"Jacksonville, FL",300.0,red,2017,1.0378010379740048
721,"Oklahoma City, OK",37.50000000000001,red,2017,1.0460272929441274
722,"Tulsa, OK",75.00000000000001,red,2017,1.1903805348974934
723,"Colorado Springs, CO",200.00000000000006,red,2017,1.1218919585989813
724,"Bakersfield, CA",150.00000000000003,red,2017,1.3928498055233458
725,"Mesa, AZ",200.00000000000006,red,2017,0.8058001494759277
726,"Chattanooga, TN",100.0,red,2017,0.24559042393818978
727,"Spokane, WA",199.99999999999997,red,2017,1.4886749056552278
728,"Boise, ID",0.0,red,2017,0.5191865385314289
729,"Pensacola, FL",199.99999999999994,red,2017,0.29036004645760743
730,"Corpus Christi, TX",200.0,red,2017,0.29288151478319446
731,"Huntsville, AL",0.0,red,2017,1.6143822082165598
732,"Springfield, MO",700.0,red,2017,1.0444882355808398
733,"Canton, OH",-83.33333333333334,red,2017,0.36875331877986905
734,"St. Petersburg, FL",0.0,red,2017,0.7597196634441892
735,"Killeen, TX",0.0,red,2017,0.8081167243796693
736,"York, PA",-50.0,red,2017,
737,United States,87.63468128311129,,2017,0.5067917806644313
738,"Los Angeles, CA",25.000000000000007,blue,2018,0.12484905943790611
739,"Chicago, IL",14.285714285714283,blue,2018,0.14983894618499669
740,"Miami, FL",25.00000000000003,blue,2018,0.1253532218755161
741,"Dallas, TX",700.0,blue,2018,0.1569787794341752
742,"Philadelphia, PA",-54.545454545454554,blue,2018,0.1064229061825323
743,"Houston, TX",214.28571428571428,blue,2018,0.4773735933085441
744,"Atlanta, GA",100.0,blue,2018,0.1912502988285919
745,"Phoenix, AZ",159.99999999999997,red,2018,0.6369662376045757
746,"Seattle, WA",50.00000000000002,blue,2018,0.08233242264525842
747,"San Francisco, CA",-33.33333333333333,blue,2018,0.0832463640069361
748,"Detroit, MI",-40.0,blue,2018,0.28391297953612027
749,"San Diego, CA",-27.27272727272727,blue,2018,0.09344880282738698
750,"Minneapolis, MN",-50.0,blue,2018,0.13667004127776922
751,"Tampa, FL",-25.00000000000002,blue,2018,0.1426411434114056
752,"Denver, CO",266.66666666666663,blue,2018,0.4305294148459458
753,"Brooklyn, NY",-55.55555555555555,blue,2018,0.11410531920963049
754,"Baltimore, MD",-40.0,blue,2018,0.09214449731490935
755,"Riverside, CA",200.00000000000006,blue,2018,0.28780443113295656
756,"Las Vegas, NV",150.0,blue,2018,0.6753350747330618
757,"Portland, OR",50.000000000000014,blue,2018,0.2922842795874505
758,"San Antonio, TX",900.0,blue,2018,0.9487997682931093
759,"Kansas City, MO",-71.42857142857143,red,2018,1.0522269765000578
760,"Virginia Beach, VA",100.0,red,2018,0.13510017340107255
761,"Jacksonville, FL",300.0,red,2018,0.6053839388181695
762,"Oklahoma City, OK",37.50000000000001,red,2018,0.8368218343553019
763,"Tulsa, OK",75.00000000000001,red,2018,1.0415829680353068
764,"Colorado Springs, CO",200.00000000000006,red,2018,1.1218919585989813
765,"Bakersfield, CA",150.00000000000003,red,2018,0.5223186770712547
766,"Mesa, AZ",200.00000000000006,red,2018,1.6116002989518554
767,"Chattanooga, TN",100.0,red,2018,0.49118084787637956
768,"Spokane, WA",199.99999999999997,red,2018,0.24811248427587132
769,"Boise, ID",0.0,red,2018,0.7787798077971434
770,"Pensacola, FL",199.99999999999994,red,2018,0.29036004645760743
771,"Corpus Christi, TX",200.0,red,2018,0.5857630295663889
772,"Huntsville, AL",0.0,red,2018,0.9686293249299359
773,"Springfield, MO",700.0,red,2018,1.3926509807744534
774,"Canton, OH",-83.33333333333334,red,2018,0.36875331877986905
775,"St. Petersburg, FL",0.0,red,2018,0.3798598317220946
776,"Killeen, TX",0.0,red,2018,
777,"York, PA",-50.0,red,2018,0.8538069115669492
778,United States,87.63468128311129,,2018,0.5323129886135436
779,"Los Angeles, CA",25.000000000000007,blue,2019,0.15606132429738265
780,"Chicago, IL",14.285714285714283,blue,2019,0.18441716453538054
781,"Miami, FL",25.00000000000003,blue,2019,0.07834576367219757
782,"Dallas, TX",700.0,blue,2019,0.13953669283037798
783,"Philadelphia, PA",-54.545454545454554,blue,2019,0.08868575515211026
784,"Houston, TX",214.28571428571428,blue,2019,0.4039315020303066
785,"Atlanta, GA",100.0,blue,2019,0.1912502988285919
786,"Phoenix, AZ",159.99999999999997,red,2019,0.31848311880228786
787,"Seattle, WA",50.00000000000002,blue,2019,0.16466484529051684
788,"San Francisco, CA",-33.33333333333333,blue,2019,0.055497576004624065
789,"Detroit, MI",-40.0,blue,2019,0.17034778772167217
790,"San Diego, CA",-27.27272727272727,blue,2019,0.2491968075396986
791,"Minneapolis, MN",-50.0,blue,2019,0.10250253095832691
792,"Tampa, FL",-25.00000000000002,blue,2019,0.21396171511710835
793,"Denver, CO",266.66666666666663,blue,2019,0.39465196360878363
794,"Brooklyn, NY",-55.55555555555555,blue,2019,0.15214042561284066
795,"Baltimore, MD",-40.0,blue,2019,0.27643349194472805
796,"Riverside, CA",200.00000000000006,blue,2019,0.14390221556647828
797,"Las Vegas, NV",150.0,blue,2019,0.24119109811895062
798,"Portland, OR",50.000000000000014,blue,2019,0.2922842795874505
799,"San Antonio, TX",900.0,blue,2019,0.9987365982032729
800,"Kansas City, MO",-71.42857142857143,red,2019,0.1237914090000068
801,"Virginia Beach, VA",100.0,red,2019,0.13510017340107255
802,"Jacksonville, FL",300.0,red,2019,0.6918673586493366
803,"Oklahoma City, OK",37.50000000000001,red,2019,1.1506300222385402
804,"Tulsa, OK",75.00000000000001,red,2019,1.0415829680353068
805,"Colorado Springs, CO",200.00000000000006,red,2019,1.4424325181986903
806,"Bakersfield, CA",150.00000000000003,red,2019,0.8705311284520912
807,"Mesa, AZ",200.00000000000006,red,2019,0.6043501121069459
808,"Chattanooga, TN",100.0,red,2019,0.9823616957527591
809,"Spokane, WA",199.99999999999997,red,2019,0.7443374528276139
810,"Boise, ID",0.0,red,2019,0.25959326926571447
811,"Pensacola, FL",199.99999999999994,red,2019,0.8710801393728222
812,"Corpus Christi, TX",200.0,red,2019,0.8786445443495834
813,"Huntsville, AL",0.0,red,2019,0.3228764416433119
814,"Springfield, MO",700.0,red,2019,2.7853019615489067
815,"Canton, OH",-83.33333333333334,red,2019,0.36875331877986905
816,"St. Petersburg, FL",0.0,red,2019,0.7597196634441892
817,"Killeen, TX",0.0,red,2019,0.40405836218983465
818,"York, PA",-50.0,red,2019,0.4269034557834746
819,United States,87.63468128311129,,2019,0.5166958520104844
