,date,city,black,white,latino
3291,2018,"Amarillo, TX",13.344942907793886,0.574006681437772,3.0584781012967945
3529,2019,"Amarillo, TX",12.899976639270902,0.574006681437772,2.293858575972596
3784,2020,"Amarillo, TX",12.455010370747917,1.1773642930489605,1.5292390506483973
2013,2013,"Ames, IA",12.010044102224931,1.7807219046601492,1.1848423570837028
283,2003,"Anaheim, CA",11.565077833701947,0.3848818412747287,0.8404456635190084
526,2005,"Anaheim, CA",11.120111565178963,0.3848818412747287,0.4960489699543139
843,2007,"Anaheim, CA",10.675145296655977,0.3848818412747287,0.4960489699543139
1009,2008,"Anaheim, CA",10.230179028132993,0.3848818412747287,0.4960489699543139
1179,2009,"Anaheim, CA",10.230179028132993,0.3848818412747287,1.4881469098629416
1371,2010,"Anaheim, CA",10.230179028132993,0.3848818412747287,1.2401224248857847
1570,2011,"Anaheim, CA",10.230179028132993,0.3848818412747287,0.9920979399086278
1787,2012,"Anaheim, CA",10.230179028132993,0.3848818412747287,1.9841958798172556
2273,2014,"Anaheim, CA",10.230179028132993,1.5395273650989147,1.2401224248857847
2525,2015,"Anaheim, CA",20.460358056265985,1.154645523824186,0.4960489699543139
2778,2016,"Anaheim, CA",10.230179028132993,0.7697636825494573,1.9841958798172556
3292,2018,"Anaheim, CA",10.230179028132993,0.3848818412747287,0.4960489699543139
3530,2019,"Anaheim, CA",10.230179028132993,0.3848818412747287,0.4960489699543139
3785,2020,"Anaheim, CA",8.754557497827577,0.42751821405143886,0.4960489699543139
89,2001,"Anchorage, AK",7.278935967522159,0.4701545868281491,1.1304879782817814
678,2006,"Anchorage, AK",5.803314437216742,0.4701545868281491,1.7649269866092485
1372,2010,"Anchorage, AK",4.3276929069113255,0.4701545868281491,2.399365994936716
2014,2013,"Anchorage, AK",4.3276929069113255,0.9403091736562982,3.0338050032641832
2526,2015,"Anchorage, AK",4.3276929069113255,1.1753864670703726,3.668244011591651
2779,2016,"Anchorage, AK",4.3276929069113255,1.4104637604844472,3.9941737616866284
3038,2017,"Anchorage, AK",4.3276929069113255,0.4701545868281491,4.320103511781606
3531,2019,"Anchorage, AK",4.3276929069113255,0.4701545868281491,4.646033261876584
2274,2014,"Ann Arbor, MI",10.441683199331733,2.19007328567229,4.971963011971561
527,2005,"Antioch, CA",8.396233569290859,3.9099919845164317,5.297892762066539
1788,2012,"Antioch, CA",6.350783939249984,2.932493988387324,5.623822512161516
2015,2013,"Antioch, CA",4.30533430920911,1.9549959922582159,4.217866884121137
2527,2015,"Antioch, CA",8.61066861841822,1.9549959922582159,2.811911256080758
2780,2016,"Antioch, CA",4.30533430920911,1.9549959922582159,3.7492150081076776
3039,2017,"Antioch, CA",4.30533430920911,1.9549959922582159,4.686518760134597
3293,2018,"Antioch, CA",7.883334477288466,1.9549959922582159,5.623822512161516
1180,2009,"Apple Valley, CA",11.461334645367822,1.8003130108574967,3.856834310398025
2275,2014,"Apple Valley, CA",15.039334813447178,1.6456300294567776,3.856834310398025
2528,2015,"Apple Valley, CA",18.617334981526533,1.6456300294567776,3.856834310398025
2781,2016,"Apple Valley, CA",22.19533514960589,1.595923218952652,3.856834310398025
1571,2011,"Appleton, WI",25.773335317685245,1.5462164084485266,3.6591944073300486
2782,2016,"Appleton, WI",29.3513354857646,1.5462164084485266,3.4615545042620726
3040,2017,"Appleton, WI",29.3513354857646,1.5462164084485266,3.263914601194096
3294,2018,"Appleton, WI",29.3513354857646,1.5462164084485266,3.0662746981261195
3532,2019,"Appleton, WI",29.3513354857646,1.5462164084485266,2.868634795058143
3786,2020,"Appleton, WI",23.696226260700325,1.5462164084485266,2.6709948919901665
2016,2013,"Arlington Heights, IL",18.04111703563605,1.5086369465188203,2.4733549889221904
90,2001,"Arlington, TX",12.386007810571776,0.3981604984969441,2.275715085854214
179,2002,"Arlington, TX",6.7308985855075,0.3981604984969441,2.0780751827862374
1010,2008,"Arlington, TX",1.0757893604432252,0.3981604984969441,1.880435279718261
1373,2010,"Arlington, TX",1.0757893604432252,0.3981604984969441,1.6827953766502848
1789,2012,"Arlington, TX",1.0757893604432252,0.3981604984969441,1.4851554735823083
2276,2014,"Arlington, TX",1.0757893604432252,0.3981604984969441,1.2875155705143317
2529,2015,"Arlington, TX",1.0757893604432252,0.3981604984969441,1.0898756674463557
2783,2016,"Arlington, TX",1.0757893604432252,0.3981604984969441,0.8922357643783794
3041,2017,"Arlington, TX",3.2273680813296757,0.3981604984969441,1.7844715287567587
3295,2018,"Arlington, TX",1.0757893604432252,0.3981604984969441,1.338353646567569
3533,2019,"Arlington, TX",2.1515787208864503,0.3981604984969441,0.8922357643783794
3787,2020,"Arlington, TX",3.3107258882458357,0.3981604984969441,1.3653423435978944
1011,2008,"Arlington, VA",4.469873055605221,0.44424606923540344,1.8384489228174092
1374,2010,"Arlington, VA",4.469873055605221,0.4903316399738628,2.3115555020369243
2530,2015,"Arlington, VA",5.404982935081754,0.5364172107123222,2.7846620812564393
3042,2017,"Arlington, VA",6.340092814558288,0.5825027814507815,3.886609688456442
2277,2014,"Arvada, CO",7.275202694034821,1.8580625981289312,4.988557295656444
2784,2016,"Arvada, CO",8.210312573511354,1.5483854984407759,6.090504902856447
3296,2018,"Arvada, CO",9.145422452987887,1.2387083987526206,6.090504902856447
3788,2020,"Arvada, CO",10.080532332464422,0.9290312990644656,6.090504902856447
679,2006,"Asheville, NC",11.015642211940955,1.0173726099630795,6.024192450299552
2017,2013,"Asheville, NC",11.015642211940955,1.1057139208616933,5.9578799977426575
2785,2016,"Asheville, NC",11.015642211940955,1.194055231760307,5.8915675451857625
3789,2020,"Asheville, NC",7.834376408190011,1.282396542658921,5.825255092628868
2018,2013,"Atascocita, TX",4.6531106044390675,1.1535609241759406,5.758942640071973
1,2000,"Atlanta, GA",0.8151055357892463,1.0247253056929602,5.692630187515079
91,2001,"Atlanta, GA",0.8151055357892463,0.8958896872099796,5.626317734958184
180,2002,"Atlanta, GA",0.8151055357892463,0.7670540687269992,5.56000528240129
284,2003,"Atlanta, GA",0.40755276789462314,0.6382184502440188,5.493692829844395
528,2005,"Atlanta, GA",0.6113291518419347,0.5093828317610384,5.4273803772875
680,2006,"Atlanta, GA",0.8151055357892463,0.5093828317610384,5.361067924730606
844,2007,"Atlanta, GA",0.6113291518419347,0.5093828317610384,5.361067924730606
1012,2008,"Atlanta, GA",0.40755276789462314,0.5093828317610384,5.361067924730606
