,county,date,party,Latitude,Longitude,death_count,death_hthou,population
0,"Abbeville, AL",2007,red,31.5713179,-85.2479295,1,389.5597974289053,2567.0
1,"Abbeville, AL",2017,red,31.572777000000002,-85.2805099,1,389.5597974289053,2567.0
2,"Aberdeen, MD",2014,red,39.5203225,-76.1804767,1,62.3091781419403,16049.0
3,"Aberdeen, NC",2018,red,35.12747230000001,-79.4635336,2,262.29508196721315,7625.0
4,"Aberdeen, WA",2011,red,46.979857200000005,-123.84564340000001,1,34.377256007425494,29089.0
5,"Aberdeen, WA",2019,red,46.973436,-123.81707,1,34.377256007425494,29089.0
6,"Abilene, KS",2008,red,38.9285367,-97.20462950000001,1,152.0912547528517,6575.0
7,"Abilene, KS",2011,red,38.9424937,-97.2116133,1,152.0912547528517,6575.0
8,"Abilene, KS",2018,red,38.937137,-97.251214,1,152.0912547528517,6575.0
9,"Abilene, TX",2005,red,32.4383889,-99.63963690000001,1,8.69837514352319,114964.0
10,"Abilene, TX",2006,red,32.4487364,-99.7331439,1,8.69837514352319,114964.0
11,"Abilene, TX",2011,red,32.4734153,-99.7536686,1,8.69837514352319,114964.0
12,"Abilene, TX",2012,red,32.4107721,-99.80635776666666,3,26.09512543056957,114964.0
13,"Abilene, TX",2014,red,32.5480734,-99.71850429999999,1,8.69837514352319,114964.0
14,"Abilene, TX",2017,red,32.4314782,-99.71271490000001,1,8.69837514352319,114964.0
15,"Abilene, TX",2018,red,32.444243,-99.7726651,1,8.69837514352319,114964.0
16,"Abilene, TX",2019,red,32.442737699999995,-99.7010029,1,8.69837514352319,114964.0
17,"Abilene, TX",2020,red,32.4530602,-99.7526465,1,8.69837514352319,114964.0
18,"Abingdon, VA",2008,red,36.7098335,-81.97734820000001,1,125.2975817566721,7981.0
19,"Abingdon, VA",2017,red,36.64874525,-81.96244684999999,2,250.5951635133442,7981.0
20,"Abita Springs, LA",2013,red,30.521279999999997,-89.931772,1,393.7007874015748,2540.0
21,"Acampo, CA",2004,blue,38.1898694,-121.31659750000001,1,1923.076923076923,520.0
22,"Acampo, CA",2012,blue,38.1602032,-121.26337279999998,1,1923.076923076923,520.0
23,"Accokeek, MD",2007,blue,38.642536,-77.02945600000001,1,86.61008141347654,11546.0
24,"Accomac, VA",2003,red,37.7435424,-75.6601938,1,2028.3975659229209,493.0
25,"Ackley, IA",2012,red,42.545367999999996,-93.05333890000001,1,655.7377049180328,1525.0
26,"Acworth, GA",2004,blue,34.0804965,-84.69691259999999,1,44.05674508767292,22698.0
27,"Acworth, GA",2007,blue,34.076356200000006,-84.6535366,1,44.05674508767292,22698.0
28,"Acworth, GA",2010,blue,34.1331022,-84.62436559999999,1,44.05674508767292,22698.0
29,"Acworth, GA",2013,blue,34.040912,-84.730418,1,44.05674508767292,22698.0
30,"Acworth, GA",2016,blue,34.133044899999994,-84.6767607,1,44.05674508767292,22698.0
31,"Ada, MN",2013,red,47.3540342,-96.5587955,1,617.283950617284,1620.0
32,"Ada, OH",2010,red,40.7769008,-83.8229117,1,178.63522686673812,5598.0
33,"Ada, OK",2019,red,34.780409033333335,-96.67752993333333,3,167.7289500167729,17886.0
34,"Ada, OK",2020,red,34.8543777,-96.82972009999999,1,55.90965000559097,17886.0
35,"Adairsville, GA",2006,red,34.3805312,-84.91425809999998,1,206.22808826562178,4849.0
36,"Adairsville, GA",2014,red,34.374004,-84.98782840000001,1,206.22808826562178,4849.0
37,"Adairsville, GA",2020,red,34.3770865,-84.9327349,1,206.22808826562178,4849.0
38,"Addis, LA",2001,red,30.356586,-91.25489820000001,1,191.3143294432753,5227.0
39,"Addis, LA",2016,red,30.3584298,-91.2540333,1,191.3143294432753,5227.0
40,"Addison, AL",2012,red,34.202324299999994,-87.1814012,1,1373.6263736263738,728.0
41,"Addison, IL",2012,blue,41.940954000000005,-88.015648,2,54.31830526887561,36820.0
42,"Addison, IL",2019,blue,41.9192119,-88.0211137,1,27.159152634437806,36820.0
43,"Addison, TX",2006,blue,32.9541738,-96.84579140000001,1,64.69142191745374,15458.0
44,"Addison, TX",2016,blue,32.9400024,-96.8557398,1,64.69142191745374,15458.0
45,"Adel, GA",2005,red,31.160925,-83.53720600000001,1,143.59563469270535,6964.0
46,"Adel, GA",2020,red,31.1711488,-83.3567934,1,143.59563469270535,6964.0
47,"Adel, IA",2004,red,41.563590600000005,-93.9468888,1,264.8305084745763,3776.0
48,"Adelanto, CA",2006,blue,34.6015095,-117.43605420000002,1,29.354781893970525,34066.0
49,"Adelanto, CA",2008,blue,34.630534999999995,-117.38311100000001,1,29.354781893970525,34066.0
50,"Adelanto, CA",2010,blue,34.584305,-117.42465600000001,3,88.06434568191158,34066.0
51,"Adelanto, CA",2019,blue,34.5793739,-117.4249775,1,29.354781893970525,34066.0
52,"Adelphi, MD",2011,blue,39.0031924,-76.9719093,1,62.9009938357026,15898.0
53,"Adrian, GA",2001,red,32.5310058,-82.5892827,1,1550.3875968992247,645.0
54,"Adrian, MI",2000,red,41.8875484,-84.02362109999999,1,22.79098388677439,43877.0
55,"Adrian, MI",2001,red,41.916174749999996,-84.07050465,2,45.58196777354878,43877.0
56,"Adrian, MI",2003,red,41.905530600000006,-84.07935520000001,1,22.79098388677439,43877.0
57,"Adrian, MI",2015,red,41.896953100000005,-84.01904240000002,1,22.79098388677439,43877.0
58,"Adrian, MI",2019,red,41.90169960000001,-84.0247767,1,22.79098388677439,43877.0
59,"Adrian, MO",2009,red,38.440835,-94.370497,1,621.8905472636816,1608.0
60,"Adrian, MO",2020,red,38.404612,-94.342638,1,621.8905472636816,1608.0
61,"Agoura Hills, CA",2007,blue,34.082133,-118.704531,1,48.32785617630002,20692.0
62,"Aguanga, CA",2015,blue,33.4765876,-116.81805049999998,1,1204.8192771084339,830.0
63,"Aguanga, CA",2020,blue,33.4698089,-116.7502374,1,1204.8192771084339,830.0
64,"Aiea, HI",2002,blue,21.3786458,-157.9321748,1,107.15816545220746,9332.0
65,"Aiea, HI",2008,blue,21.384859699999996,-157.9404304,1,107.15816545220746,9332.0
66,"Aiea, HI",2011,blue,21.3896597,-157.9520233,1,107.15816545220746,9332.0
67,"Aiea, HI",2017,blue,21.387109699999996,-157.9400179,1,107.15816545220746,9332.0
68,"Aiken, SC",2009,red,33.493476,-81.7006532,1,32.551023729696304,30721.0
69,"Aiken, SC",2012,red,33.525249,-81.758768,1,32.551023729696304,30721.0
70,"Aiken, SC",2013,red,33.5250798,-81.715572,1,32.551023729696304,30721.0
71,"Aiken, SC",2014,red,33.4483627,-81.5898156,1,32.551023729696304,30721.0
72,"Aiken, SC",2015,red,33.570158899999996,-81.73370190000001,1,32.551023729696304,30721.0
73,"Aiken, SC",2020,red,33.58382335,-81.7329804,2,65.10204745939261,30721.0
74,"Ailey, GA",2001,red,32.260842100000005,-82.50647049999999,1,1841.6206261510129,543.0
75,"Ajo, AZ",2005,blue,32.3717248,-112.86070990000002,1,283.68794326241135,3525.0
76,"Akron, OH",2000,blue,41.090236,-81.574747,1,1.7670342097823013,565920.0
77,"Akron, OH",2001,blue,41.1382411,-81.540819,1,1.7670342097823013,565920.0
78,"Akron, OH",2002,blue,41.072676,-81.49946249999999,2,3.5340684195646026,565920.0
79,"Akron, OH",2003,blue,41.07272283333333,-81.50351760000001,3,5.301102629346904,565920.0
80,"Akron, OH",2004,blue,41.0443836,-81.4450087,1,1.7670342097823013,565920.0
81,"Akron, OH",2005,blue,41.04773083333334,-81.46612,3,5.301102629346904,565920.0
82,"Akron, OH",2007,blue,41.0671145,-81.53329775,2,3.5340684195646026,565920.0
83,"Akron, OH",2008,blue,41.0658513,-81.5479505,1,1.7670342097823013,565920.0
84,"Akron, OH",2010,blue,41.1688075,-81.6262265,2,3.5340684195646026,565920.0
85,"Akron, OH",2012,blue,41.0644893,-81.4998947,2,3.5340684195646026,565920.0
86,"Akron, OH",2013,blue,41.0659091,-81.5204926,1,1.7670342097823013,565920.0
87,"Akron, OH",2014,blue,41.085442,-81.567132,1,1.7670342097823013,565920.0
88,"Akron, OH",2015,blue,41.043704475,-81.48532335,4,7.068136839129205,565920.0
89,"Akron, OH",2016,blue,41.041962,-81.5632706,1,1.7670342097823013,565920.0
90,"Akron, OH",2017,blue,41.066961575,-81.530745025,4,7.068136839129205,565920.0
91,"Akron, OH",2018,blue,41.0338377,-81.5305754,3,5.301102629346904,565920.0
92,"Akron, OH",2019,blue,41.08331200000001,-81.47832715000001,2,3.5340684195646026,565920.0
93,"Akron, OH",2020,blue,41.039233200000005,-81.57019759999999,1,1.7670342097823013,565920.0
94,"Alabaster, AL",2004,red,33.2153859,-86.792428,1,30.11866755014758,33202.0
95,"Alabaster, AL",2010,red,33.264648,-86.816556,1,30.11866755014758,33202.0
96,"Alameda, CA",2000,blue,37.7642723,-122.2675352,1,12.629930409083446,79177.0
97,"Alameda, CA",2011,blue,37.766381,-122.27336880000001,1,12.629930409083446,79177.0
98,"Alameda, CA",2013,blue,37.7594473,-122.2309855,1,12.629930409083446,79177.0
99,"Alameda, CA",2017,blue,37.7723933,-122.2499155,1,12.629930409083446,79177.0
100,"Alameda, CA",2018,blue,37.76870220000001,-122.241304,1,12.629930409083446,79177.0
101,"Alamo Heights, TX",2013,blue,29.476681199999998,-98.46167249999999,1,118.86366337810531,8413.0
102,"Alamo, CA",2012,blue,37.86305,-122.03445659999998,1,64.4288383480446,15521.0
103,"Alamo, TN",2016,red,35.858567799999996,-89.1277472,1,429.36882782310005,2329.0
104,"Alamo, TN",2017,red,35.7997875,-89.1593396,1,429.36882782310005,2329.0
105,"Alamogordo, NM",2010,red,32.9510029,-106.02135940000001,1,30.53901358986105,32745.0
106,"Alamogordo, NM",2016,red,32.885053899999996,-105.95234380000001,1,30.53901358986105,32745.0
107,"Alamogordo, NM",2018,red,32.905736950000005,-105.9472566,2,61.0780271797221,32745.0
108,"Alamogordo, NM",2019,red,32.8489549,-106.02280390000001,1,30.53901358986105,32745.0
109,"Alamosa, CO",2013,blue,37.469449100000006,-105.87002140000001,1,91.21590805436468,10963.0
110,"Alamosa, CO",2018,blue,37.5758444,-105.86977466666667,3,273.64772416309404,10963.0
111,"Alanson, MI",2006,red,45.4137721,-84.7504172,1,1328.0212483399735,753.0
112,"Albany, GA",2004,blue,31.571507,-84.15812,1,11.047892614483786,90515.0
113,"Albany, GA",2009,blue,31.5867669,-84.1662562,2,22.09578522896757,90515.0
114,"Albany, GA",2010,blue,31.559601,-84.163269,1,11.047892614483786,90515.0
115,"Albany, GA",2016,blue,31.569189,-84.16187,1,11.047892614483786,90515.0
116,"Albany, GA",2017,blue,31.570070899999997,-84.0867021,1,11.047892614483786,90515.0
117,"Albany, NY",2000,blue,42.675512700000006,-73.7468473,1,1.6742846618782126,597270.0
118,"Albany, NY",2002,blue,42.6411497,-73.7612234,1,1.6742846618782126,597270.0
119,"Albany, NY",2003,blue,42.655854299999994,-73.7642027,1,1.6742846618782126,597270.0
120,"Albany, NY",2010,blue,42.663221,-73.77578299999999,1,1.6742846618782126,597270.0
121,"Albany, NY",2011,blue,42.665834000000004,-73.777721,2,3.348569323756425,597270.0
122,"Albany, NY",2015,blue,42.661048,-73.757971,1,1.6742846618782126,597270.0
123,"Albany, NY",2018,blue,42.6674239,-73.7779156,1,1.6742846618782126,597270.0
124,"Albany, OR",2006,red,44.60789929999999,-123.0676459,1,16.448721111933548,60795.0
125,"Albany, OR",2007,red,44.614305,-123.0729071,1,16.448721111933548,60795.0
126,"Albany, OR",2019,red,44.6353841,-123.0846621,1,16.448721111933548,60795.0
127,"Albany, TX",2013,red,32.718000599999996,-99.28800179999999,1,504.28643469490675,1983.0
128,"Albemarle, NC",2011,red,35.365630700000004,-80.20170920000001,1,59.171597633136095,16900.0
129,"Albemarle, NC",2017,red,35.354889,-80.174516,1,59.171597633136095,16900.0
130,"Albert Lea, MN",2019,red,43.6463072,-93.371178,1,56.95409499943046,17558.0
131,"Albertville, AL",2005,red,34.3405536,-86.16628709999999,1,26.867275658248253,37220.0
132,"Albertville, AL",2011,red,34.269363,-86.2024657,1,26.867275658248253,37220.0
133,"Albertville, AL",2013,red,34.309551899999995,-86.194175,1,26.867275658248253,37220.0
134,"Albertville, AL",2015,red,34.268116,-86.21996970000001,1,26.867275658248253,37220.0
135,"Albertville, AL",2020,red,34.247001999999995,-86.30782815,2,53.73455131649651,37220.0
136,"Albion, IL",2018,red,38.3782722,-88.0495445,1,521.376433785193,1918.0
137,"Albion, MI",2020,red,42.2451033,-84.7502751,1,112.80315848843767,8865.0
138,"Albrightsville, PA",2003,red,40.9941278,-75.53055440000001,1,18181.81818181818,55.0
139,"Albuquerque, NM",2000,blue,35.116641125,-106.581029825,4,5.273406343644161,758523.0
140,"Albuquerque, NM",2001,blue,35.14312253999999,-106.55737117999999,5,6.591757929555202,758523.0
141,"Albuquerque, NM",2002,blue,35.115132583333335,-106.63667315,6,7.910109515466242,758523.0
142,"Albuquerque, NM",2003,blue,35.11615015,-106.58838268333334,6,7.910109515466242,758523.0
143,"Albuquerque, NM",2004,blue,35.09463191428572,-106.63116317142858,7,9.228461101377283,758523.0
144,"Albuquerque, NM",2005,blue,35.11575721999999,-106.6343089,5,6.591757929555202,758523.0
145,"Albuquerque, NM",2006,blue,35.06636548,-106.65900178000001,5,6.591757929555202,758523.0
146,"Albuquerque, NM",2007,blue,35.0955588,-106.610398075,4,5.273406343644161,758523.0
147,"Albuquerque, NM",2008,blue,35.096792099999995,-106.58161390000001,4,5.273406343644161,758523.0
148,"Albuquerque, NM",2009,blue,35.04735350000001,-106.71553390000001,3,3.955054757733121,758523.0
149,"Albuquerque, NM",2010,blue,35.112408990909096,-106.63477862727272,11,14.501867445021443,758523.0
150,"Albuquerque, NM",2011,blue,35.10721963333334,-106.63170000000001,6,7.910109515466242,758523.0
151,"Albuquerque, NM",2012,blue,35.085144283333335,-106.65870421666666,6,7.910109515466242,758523.0
152,"Albuquerque, NM",2013,blue,35.12795703333333,-106.59327471111112,9,11.865164273199362,758523.0
153,"Albuquerque, NM",2014,blue,35.08665427272727,-106.64714763636363,11,14.501867445021443,758523.0
154,"Albuquerque, NM",2015,blue,35.06703677142857,-106.64679097142857,7,9.228461101377283,758523.0
155,"Albuquerque, NM",2016,blue,35.0881419875,-106.64696145,8,10.546812687288321,758523.0
156,"Albuquerque, NM",2017,blue,35.10466917777778,-106.6152128222222,18,23.730328546398724,758523.0
157,"Albuquerque, NM",2018,blue,35.33143069166666,-106.45377462500004,12,15.820219030932485,758523.0
158,"Albuquerque, NM",2019,blue,35.099192025,-106.5993125625,8,10.546812687288321,758523.0
159,"Albuquerque, NM",2020,blue,35.09469787777778,-106.6270978,9,11.865164273199362,758523.0
160,"Alda, NE",2006,red,40.8139157,-98.4373099,1,1515.1515151515152,660.0
161,"Aledo, TX",2015,red,32.718713,-97.6318734,1,132.22266296443212,7563.0
162,"Alex, OK",2011,red,35.000399,-97.8857623,1,1824.817518248175,548.0
163,"Alexander City, AL",2012,red,32.9002203,-85.9397309,1,108.43634786380395,9222.0
164,"Alexander City, AL",2014,red,32.9167857,-85.95276109999999,1,108.43634786380395,9222.0
165,"Alexander, AR",2009,blue,34.646442900000004,-92.4444347,1,327.11808963035656,3057.0
166,"Alexander, AR",2012,blue,34.6127006,-92.4627843,1,327.11808963035656,3057.0
167,"Alexander, AR",2014,blue,34.6380472,-92.44467829999999,1,327.11808963035656,3057.0
168,"Alexander, NY",2020,red,42.900791999999996,-78.257643,1,2020.20202020202,495.0
169,"Alexandria, AL",2011,red,33.751830299999995,-85.9189663,1,237.9819133745835,4202.0
170,"Alexandria, AL",2019,red,33.8280691,-85.9859676,1,237.9819133745835,4202.0
171,"Alexandria, KY",2002,red,38.9576429,-84.3931122,1,105.95465140919687,9438.0
172,"Alexandria, LA",2003,red,31.29338,-92.44763,1,12.175670575056921,82131.0
173,"Alexandria, LA",2005,red,31.296857,-92.4802447,1,12.175670575056921,82131.0
174,"Alexandria, LA",2007,red,31.3077212,-92.4464652,1,12.175670575056921,82131.0
175,"Alexandria, LA",2015,red,31.267949100000003,-92.44474090000001,1,12.175670575056921,82131.0
176,"Alexandria, LA",2016,red,31.339106,-92.5168188,1,12.175670575056921,82131.0
177,"Alexandria, MN",2016,red,45.888259999999995,-95.3745575,1,47.959330487746385,20851.0
178,"Alexandria, VA",2004,blue,38.8138529,-77.1113368,1,6.248633111506858,160035.0
179,"Alexandria, VA",2005,blue,38.8263874,-77.06275129999999,1,6.248633111506858,160035.0
180,"Alexandria, VA",2006,blue,38.786018,-77.1135831,2,12.497266223013716,160035.0
181,"Alexandria, VA",2007,blue,38.7773239,-77.0792457,1,6.248633111506858,160035.0
182,"Alexandria, VA",2008,blue,38.748799,-77.0831182,1,6.248633111506858,160035.0
183,"Alexandria, VA",2009,blue,38.790939,-77.060548,1,6.248633111506858,160035.0
184,"Alexandria, VA",2012,blue,38.7286375,-77.1124245,1,6.248633111506858,160035.0
185,"Alexandria, VA",2013,blue,38.8222842,-77.07299805,2,12.497266223013716,160035.0
186,"Alexandria, VA",2016,blue,38.741318400000004,-77.16450340000002,1,6.248633111506858,160035.0
187,"Alexandria, VA",2017,blue,38.8217532,-77.05391429999999,1,6.248633111506858,160035.0
188,"Alexandria, VA",2018,blue,38.7773438,-77.10583940000001,1,6.248633111506858,160035.0
189,"Algonquin, IL",2006,red,42.166495899999994,-88.2882824,1,32.240384305380914,31017.0
190,"Alhambra, CA",2001,blue,34.068866799999995,-118.15144070000001,1,11.7101503583306,85396.0
191,"Alhambra, CA",2004,blue,34.0785427,-118.1598051,1,11.7101503583306,85396.0
192,"Alhambra, CA",2011,blue,34.0951527,-118.1268125,1,11.7101503583306,85396.0
193,"Alhambra, CA",2013,blue,34.092222,-118.12620449999999,1,11.7101503583306,85396.0
194,"Alhambra, CA",2017,blue,34.0953352,-118.1555777,1,11.7101503583306,85396.0
195,"Alice, TX",2008,blue,27.7566739,-98.0319442,1,48.06998990530212,20803.0
196,"Allen Park, MI",2009,blue,42.2640742,-83.20363950000001,1,36.824274561791135,27156.0
197,"Allen Park, MI",2010,blue,42.2689282,-83.2209162,1,36.824274561791135,27156.0
198,"Allen, OK",2020,red,34.8747206,-96.4184723,1,1075.268817204301,930.0
199,"Allen, TX",2005,red,33.1189304,-96.6303132,1,9.931966032676169,100685.0
200,"Allen, TX",2016,red,33.0980499,-96.6241211,1,9.931966032676169,100685.0
201,"Allen, TX",2017,red,33.0914722,-96.66370690000001,1,9.931966032676169,100685.0
202,"Allendale, SC",2006,blue,33.0046299,-81.3160569,1,347.82608695652175,2875.0
203,"Allenton, WI",2003,red,43.425498100000006,-88.3373682,1,1018.3299389002036,982.0
204,"Allentown, PA",2001,blue,40.5997755,-75.468467,2,2.9286907727204166,682899.0
205,"Allentown, PA",2003,blue,40.6110459,-75.4417889,1,1.4643453863602083,682899.0
206,"Allentown, PA",2004,blue,40.59650189999999,-75.51320404999998,2,2.9286907727204166,682899.0
207,"Allentown, PA",2005,blue,40.595422799999994,-75.4649334,1,1.4643453863602083,682899.0
208,"Allentown, PA",2006,blue,40.5962203,-75.4837462,1,1.4643453863602083,682899.0
209,"Allentown, PA",2007,blue,40.6012875,-75.49430179999999,1,1.4643453863602083,682899.0
210,"Allentown, PA",2009,blue,40.600305600000006,-75.4729066,1,1.4643453863602083,682899.0
211,"Allentown, PA",2013,blue,40.6037849,-75.4804848,1,1.4643453863602083,682899.0
212,"Allentown, PA",2015,blue,40.6261085,-75.4328814,1,1.4643453863602083,682899.0
213,"Allentown, PA",2017,blue,40.605601750000005,-75.48090665,2,2.9286907727204166,682899.0
214,"Allentown, PA",2018,blue,40.572537133333334,-75.52587403333334,3,4.3930361590806255,682899.0
215,"Allentown, PA",2019,blue,40.611057,-75.47182159999998,1,1.4643453863602083,682899.0
216,"Alliance, NE",2012,red,42.0971859,-102.87086479999999,1,122.57906349595488,8158.0
217,"Alliance, OH",2010,red,40.924318,-81.101888,1,31.488128975376284,31758.0
218,"Alliance, OH",2020,red,40.901664700000005,-81.1059037,1,31.488128975376284,31758.0
219,"Allison Park, PA",2010,blue,40.566392799999996,-79.99856319999999,1,45.36999228710131,22041.0
220,"Alma, AR",2012,red,35.4831875,-94.226339,1,174.2767514813524,5738.0
221,"Alma, CO",2006,red,39.2863783,-106.02029569999999,1,3355.7046979865772,298.0
222,"Alma, GA",2007,red,31.5393701,-82.4623557,1,291.97080291970804,3425.0
223,"Almond, WI",2001,blue,44.2617055,-89.3675077,1,2314.814814814815,432.0
224,"Aloha, OR",2001,blue,45.4926508,-122.8675179,1,18.114301240829633,55205.0
225,"Aloha, OR",2007,blue,45.4878813,-122.8819777,1,18.114301240829633,55205.0
226,"Aloha, OR",2012,blue,45.4698771,-122.8685519,2,36.228602481659266,55205.0
227,"Aloha, OR",2015,blue,45.4900062,-122.87690475,2,36.228602481659266,55205.0
228,"Alpharetta, GA",2001,blue,33.988761600000004,-84.27372890000001,1,15.197799358652867,65799.0
229,"Alpharetta, GA",2009,blue,34.117929399999994,-84.22822745,2,30.395598717305734,65799.0
230,"Alpharetta, GA",2013,blue,34.067359350000004,-84.28208405000001,2,30.395598717305734,65799.0
231,"Alpine, CA",2003,blue,32.80947933333333,-116.64182286666664,3,202.77120648867862,14795.0
232,"Alpine, CA",2006,blue,32.82967,-116.79951000000001,1,67.59040216289287,14795.0
233,"Alpine, CA",2011,blue,32.82028445,-116.70071195,2,135.18080432578574,14795.0
234,"Alpine, CA",2015,blue,32.751050899999996,-116.70132450000001,1,67.59040216289287,14795.0
235,"Alpine, CA",2018,blue,32.8351468,-116.75793259999999,1,67.59040216289287,14795.0
236,"Alpine, TX",2016,red,30.3571192,-103.6684276,1,161.94331983805668,6175.0
237,"Altadena, CA",2010,blue,34.193138399999995,-118.13406599999999,1,22.106287028030774,45236.0
238,"Altadena, CA",2011,blue,34.1789045,-118.13326570000001,1,22.106287028030774,45236.0
239,"Altamont, TN",2000,red,35.4566065,-85.7310597,1,973.7098344693281,1027.0
240,"Altamonte Springs, FL",2006,red,28.671125800000002,-81.399615,1,22.585089324028278,44277.0
241,"Altamonte Springs, FL",2014,red,28.671954149999998,-81.39179659999999,2,45.170178648056556,44277.0
242,"Altavista, VA",2005,red,37.108990000000006,-79.28942550000001,1,216.26297577854672,4624.0
243,"Altavista, VA",2010,red,37.164099,-79.26451800000001,1,216.26297577854672,4624.0
244,"Altavista, VA",2012,red,37.115949,-79.28863,1,216.26297577854672,4624.0
245,"Alto, TX",2013,red,31.650444699999998,-95.07257659999999,1,813.0081300813008,1230.0
246,"Alto, TX",2019,red,31.6502851,-95.07302469999999,1,813.0081300813008,1230.0
247,"Alton, IL",2003,red,38.921959,-90.191092,1,12.42822698913773,80462.0
248,"Alton, IL",2015,red,38.8922565,-90.1353665,1,12.42822698913773,80462.0
249,"Alton, IL",2018,red,38.890044399999994,-90.1271542,1,12.42822698913773,80462.0
250,"Alton, IL",2020,red,38.8895114,-90.1590558,1,12.42822698913773,80462.0
251,"Alton, MO",2001,red,36.6904584,-91.46386269999999,1,1191.8951132300358,839.0
252,"Altoona, IA",2007,blue,41.6004509,-93.4619378,1,53.47879565752179,18699.0
253,"Altoona, IA",2018,blue,41.6554004,-93.46629250000001,1,53.47879565752179,18699.0
254,"Altoona, IA",2020,blue,41.66625585,-93.47096984999999,2,106.95759131504359,18699.0
255,"Altoona, PA",2000,red,40.5200848,-78.3787787,1,13.141295206055508,76096.0
256,"Altoona, PA",2005,red,40.5105131,-78.3837748,1,13.141295206055508,76096.0
257,"Altoona, PA",2013,red,40.5079639,-78.4001835,1,13.141295206055508,76096.0
258,"Altus, OK",2000,red,34.637797,-99.3164767,1,52.82341133590407,18931.0
259,"Altus, OK",2005,red,34.658375899999996,-99.330252,1,52.82341133590407,18931.0
260,"Alvarado, TX",2016,red,32.4883452,-97.17551540000001,1,222.1235006663705,4502.0
261,"Alvin, TX",2012,red,29.408706,-95.235667,1,37.77290926947193,26474.0
262,"Alvin, TX",2015,red,29.406781899999995,-95.2587347,1,37.77290926947193,26474.0
263,"Alvin, TX",2016,red,29.4693279,-95.3000069,1,37.77290926947193,26474.0
264,"Alvin, TX",2018,red,29.4208538,-95.2669439,1,37.77290926947193,26474.0
265,"Amarillo, TX",2000,red,35.201613,-101.84711023333334,3,14.558018556620986,206072.0
266,"Amarillo, TX",2002,red,35.2002672,-101.795406,1,4.852672852206996,206072.0
267,"Amarillo, TX",2003,red,35.21825154,-101.82596599999998,5,24.26336426103498,206072.0
268,"Amarillo, TX",2005,red,35.2508739,-101.8183344,1,4.852672852206996,206072.0
269,"Amarillo, TX",2007,red,35.19282135,-101.87246465,2,9.705345704413991,206072.0
270,"Amarillo, TX",2008,red,35.187675,-101.871041,1,4.852672852206996,206072.0
271,"Amarillo, TX",2010,red,35.21420620000001,-101.92395875,2,9.705345704413991,206072.0
272,"Amarillo, TX",2011,red,35.20823805,-101.835287825,4,19.410691408827983,206072.0
273,"Amarillo, TX",2012,red,35.231741549999995,-101.7525738,2,9.705345704413991,206072.0
274,"Amarillo, TX",2013,red,35.228531966666665,-100.3773196,3,14.558018556620986,206072.0
275,"Amarillo, TX",2014,red,35.233751700000006,-101.82544012,5,24.26336426103498,206072.0
276,"Amarillo, TX",2015,red,35.1326265,-101.86888225,2,9.705345704413991,206072.0
277,"Amarillo, TX",2016,red,35.211158733333335,-101.87249413333332,3,14.558018556620986,206072.0
278,"Amarillo, TX",2017,red,35.2132068,-101.84367885,2,9.705345704413991,206072.0
279,"Amarillo, TX",2018,red,35.173291799999994,-101.86875883333333,3,14.558018556620986,206072.0
280,"Amarillo, TX",2019,red,35.194815875,-101.82225725,4,19.410691408827983,206072.0
281,"Amarillo, TX",2020,red,35.2275339,-101.8292393,1,4.852672852206996,206072.0
282,"Amber, OK",2005,red,35.1603415,-97.8792104,1,2217.2949002217297,451.0
283,"Ambridge, PA",2013,red,40.595551,-80.225865,1,148.720999405116,6724.0
284,"Ambrose, GA",2000,red,31.536665999999997,-83.006547,1,2604.1666666666665,384.0
285,"American Canyon, CA",2002,blue,38.161153999999996,-122.2562898,1,49.39003309132217,20247.0
286,"American Canyon, CA",2013,blue,38.1751565,-122.2431707,1,49.39003309132217,20247.0
287,"American Fork, UT",2016,red,40.3767512,-111.81593170000001,1,33.86730788769601,29527.0
288,"American Fork, UT",2018,red,40.3953696,-111.8206976,1,33.86730788769601,29527.0
289,"Americus, GA",2014,blue,31.970945699999998,-84.31671659999999,1,57.91729410401946,17266.0
290,"Americus, GA",2016,blue,32.082773100000004,-84.23602509999999,1,57.91729410401946,17266.0
291,"Ames, IA",2009,blue,42.0798302,-93.56600390000001,1,14.672222548271613,68156.0
292,"Ames, IA",2013,blue,42.0266187,-93.64646540000001,1,14.672222548271613,68156.0
293,"Amherst, OH",2017,blue,41.403968,-82.19478099999998,1,82.72667107875579,12088.0
294,"Amherst, VA",2005,red,37.522493700000005,-79.1156749,1,454.7521600727603,2199.0
295,"Amherst, VA",2014,red,37.5450501,-79.08221230000001,1,454.7521600727603,2199.0
296,"Amherst, VA",2015,red,37.63772,-79.02261329999999,1,454.7521600727603,2199.0
297,"Amherst, VA",2018,red,37.6413842,-78.9813362,1,454.7521600727603,2199.0
298,"Amite City, LA",2003,red,30.723888199999998,-90.5120339,1,151.30882130428205,6609.0
299,"Amite City, LA",2006,red,30.7265793,-90.5329564,1,151.30882130428205,6609.0
300,"Amite City, LA",2007,red,30.726574699999997,-90.50898149999999,1,151.30882130428205,6609.0
301,"Amite City, LA",2011,red,30.726586800000003,-90.515179,1,151.30882130428205,6609.0
302,"Amite City, LA",2015,red,30.728575,-90.507871,1,151.30882130428205,6609.0
303,"Amity, MO",2020,red,39.9076796,-94.52896949999999,1,19230.76923076923,52.0
