,county,date,Latitude,Longitude,death_count
179,Aledo,2015,32.718713,-97.6318734,1
180,Alex,2011,35.000399,-97.8857623,1
181,Alexander,2009,34.646442900000004,-92.4444347,1
182,Alexander,2012,34.6127006,-92.4627843,1
183,Alexander,2014,34.6380472,-92.44467829999999,1
184,Alexander,2020,42.900791999999996,-78.257643,1
185,Alexander City,2012,32.9002203,-85.9397309,1
186,Alexander City,2014,32.9167857,-85.95276109999999,1
187,Alexandria,2002,38.9576429,-84.3931122,1
188,Alexandria,2003,31.29338,-92.44763,1
189,Alexandria,2004,38.8138529,-77.1113368,1
190,Alexandria,2005,35.0616222,-84.771498,2
191,Alexandria,2006,38.786018,-77.1135831,2
192,Alexandria,2007,35.04252255,-84.76285545,2
193,Alexandria,2008,38.748799,-77.0831182,1
194,Alexandria,2009,38.790939,-77.060548,1
195,Alexandria,2011,33.751830299999995,-85.9189663,1
196,Alexandria,2012,38.7286375,-77.1124245,1
197,Alexandria,2013,38.8222842,-77.07299805,2
198,Alexandria,2015,31.267949100000003,-92.44474090000001,1
199,Alexandria,2016,38.656228133333336,-88.3519599,3
200,Alexandria,2017,38.8217532,-77.05391429999999,1
201,Alexandria,2018,38.7773438,-77.10583940000001,1
202,Alexandria,2019,33.8280691,-85.9859676,1
203,Alexandria,2020,38.8135883,-77.04060729999999,1
204,Alexandria Valley,2009,32.9807609,-85.4030885,1
205,Algiers,2005,29.921734999999998,-90.020169,1
206,Algonquin,2006,42.166495899999994,-88.2882824,1
207,Alhambra,2001,34.068866799999995,-118.15144070000001,1
208,Alhambra,2004,34.0785427,-118.1598051,1
209,Alhambra,2011,34.0951527,-118.1268125,1
210,Alhambra,2013,34.092222,-118.12620449999999,1
211,Alhambra,2017,34.0953352,-118.1555777,1
212,Alice,2008,27.7566739,-98.0319442,1
213,Alleghany,2019,35.5146722,-80.14456870000001,1
214,Allen,2005,33.1189304,-96.6303132,1
215,Allen,2016,33.0980499,-96.6241211,1
216,Allen,2017,33.0914722,-96.66370690000001,1
217,Allen,2020,34.8747206,-96.4184723,1
218,Allen Park,2009,42.2640742,-83.20363950000001,1
219,Allen Park,2010,42.2689282,-83.2209162,1
220,Allendale,2006,33.0046299,-81.3160569,1
221,Allenton,2003,43.425498100000006,-88.3373682,1
222,Allentown,2001,40.5997755,-75.468467,2
223,Allentown,2003,40.6110459,-75.4417889,1
224,Allentown,2004,40.59650189999999,-75.51320404999998,2
225,Allentown,2005,40.595422799999994,-75.4649334,1
226,Allentown,2006,40.5962203,-75.4837462,1
227,Allentown,2007,40.6012875,-75.49430179999999,1
228,Allentown,2009,40.600305600000006,-75.4729066,1
229,Allentown,2013,40.6037849,-75.4804848,1
230,Allentown,2015,40.6261085,-75.4328814,1
231,Allentown,2017,40.605601750000005,-75.48090665,2
232,Allentown,2018,40.572537133333334,-75.52587403333334,3
233,Allentown,2019,40.611057,-75.47182159999998,1
234,Alliance,2010,40.924318,-81.101888,1
235,Alliance,2012,42.0971859,-102.87086479999999,1
236,Alliance,2020,40.901664700000005,-81.1059037,1
237,Allison Park,2010,40.566392799999996,-79.99856319999999,1
238,Alma,2006,39.2863783,-106.02029569999999,1
239,Alma,2007,31.5393701,-82.4623557,1
240,Alma,2012,35.4831875,-94.226339,1
241,Alma,2019,36.735167700000005,-88.2970836,1
242,Almond,2001,44.2617055,-89.3675077,1
243,Aloha,2001,45.4926508,-122.8675179,1
244,Aloha,2007,45.4878813,-122.8819777,1
245,Aloha,2012,45.4698771,-122.8685519,2
246,Aloha,2015,45.4900062,-122.87690475,2
247,Alpharetta,2001,33.988761600000004,-84.27372890000001,1
248,Alpharetta,2009,34.117929399999994,-84.22822745,2
249,Alpharetta,2013,34.067359350000004,-84.28208405000001,2
250,Alpine,2003,32.80947933333333,-116.64182286666664,3
251,Alpine,2006,32.82967,-116.79951000000001,1
252,Alpine,2011,32.82028445,-116.70071195,2
253,Alpine,2015,32.751050899999996,-116.70132450000001,1
254,Alpine,2016,30.3571192,-103.6684276,1
255,Alpine,2018,32.8351468,-116.75793259999999,1
256,Altadena,2010,34.193138399999995,-118.13406599999999,1
257,Altadena,2011,34.1789045,-118.13326570000001,1
258,Altamont,2000,35.4566065,-85.7310597,1
259,Altamonte Springs,2006,28.671125800000002,-81.399615,1
260,Altamonte Springs,2014,28.671954149999998,-81.39179659999999,2
261,Altavista,2005,37.108990000000006,-79.28942550000001,1
262,Altavista,2010,37.164099,-79.26451800000001,1
263,Altavista,2012,37.115949,-79.28863,1
264,Alto,2013,31.650444699999998,-95.07257659999999,1
265,Alto,2019,31.6502851,-95.07302469999999,1
266,Alton,2001,36.6904584,-91.46386269999999,1
267,Alton,2003,38.921959,-90.191092,1
268,Alton,2012,30.33209,-89.765343,1
269,Alton,2015,38.8922565,-90.1353665,1
270,Alton,2018,38.890044399999994,-90.1271542,1
271,Alton,2020,38.8895114,-90.1590558,1
272,Altoona,2000,40.5200848,-78.3787787,1
273,Altoona,2005,40.5105131,-78.3837748,1
274,Altoona,2007,41.6004509,-93.4619378,1
275,Altoona,2013,40.5079639,-78.4001835,1
276,Altoona,2018,41.6554004,-93.46629250000001,1
277,Altoona,2020,41.66625585,-93.47096984999999,2
278,Altus,2000,34.637797,-99.3164767,1
279,Altus,2005,34.658375899999996,-99.330252,1
280,Alvarado,2016,32.4883452,-97.17551540000001,1
281,Alvin,2012,29.408706,-95.235667,1
282,Alvin,2015,29.406781899999995,-95.2587347,1
283,Alvin,2016,29.4693279,-95.3000069,1
284,Alvin,2018,29.4208538,-95.2669439,1
285,Amarillo,2000,35.201613,-101.84711023333334,3
286,Amarillo,2002,35.2002672,-101.795406,1
287,Amarillo,2003,35.21825154,-101.82596599999998,5
288,Amarillo,2005,35.2508739,-101.8183344,1
289,Amarillo,2007,35.19282135,-101.87246465,2
290,Amarillo,2008,35.187675,-101.871041,1
291,Amarillo,2010,35.21420620000001,-101.92395875,2
292,Amarillo,2011,35.20823805,-101.835287825,4
293,Amarillo,2012,35.231741549999995,-101.7525738,2
294,Amarillo,2013,35.228531966666665,-100.3773196,3
295,Amarillo,2014,35.233751700000006,-101.82544012,5
296,Amarillo,2015,35.1326265,-101.86888225,2
297,Amarillo,2016,35.211158733333335,-101.87249413333332,3
298,Amarillo,2017,35.2132068,-101.84367885,2
299,Amarillo,2018,35.173291799999994,-101.86875883333333,3
300,Amarillo,2019,35.194815875,-101.82225725,4
301,Amarillo,2020,35.2275339,-101.8292393,1
302,Amber,2005,35.1603415,-97.8792104,1
303,Amberg,2020,45.4888208,-87.9963408,1
304,Ambler,2000,66.9746267,-160.425502,1
305,Ambridge,2013,40.595551,-80.225865,1
306,Ambrose,2000,31.536665999999997,-83.006547,1
307,American Canyon,2002,38.161153999999996,-122.2562898,1
308,American Canyon,2013,38.1751565,-122.2431707,1
309,American Fork,2016,40.3767512,-111.81593170000001,1
310,American Fork,2018,40.3953696,-111.8206976,1
311,Americus,2014,31.970945699999998,-84.31671659999999,1
312,Americus,2016,32.082773100000004,-84.23602509999999,1
313,Ames,2009,42.0798302,-93.56600390000001,1
314,Ames,2013,42.0266187,-93.64646540000001,1
315,Amesbury,2003,42.8583489,-70.92009499999999,1
316,Amherst,2005,37.522493700000005,-79.1156749,1
317,Amherst,2014,37.5450501,-79.08221230000001,1
318,Amherst,2015,37.63772,-79.02261329999999,1
319,Amherst,2017,41.403968,-82.19478099999998,1
320,Amherst,2018,37.6413842,-78.9813362,1
321,Amherst,2019,42.898809299999996,-71.5936988,1
322,Amite,2009,30.716065000000004,-90.27721140000001,1
323,Amite,2018,30.7724028,-90.27635,1
324,Amite City,2003,30.723888199999998,-90.5120339,1
325,Amite City,2006,30.7265793,-90.5329564,1
326,Amite City,2007,30.726574699999997,-90.50898149999999,1
327,Amite City,2011,30.726586800000003,-90.515179,1
328,Amite City,2015,30.728575,-90.507871,1
329,Amity,2018,45.1217072,-123.20202659999998,1
330,Amity,2020,39.9076796,-94.52896949999999,1
331,Amory,2003,34.003350299999994,-88.47938549999999,1
332,Amsterdam-Churchill,2000,45.744628000000006,-111.31962390000001,1
333,Anacoco,2009,31.252063,-93.4006431,1
334,Anadarko,2017,35.082245799999995,-98.24368340000001,1
335,Anaheim,2000,33.8324111,-117.96879309999998,1
336,Anaheim,2002,33.83917819999999,-117.848195,2
337,Anaheim,2003,33.84173967500001,-117.88898495,4
338,Anaheim,2004,33.831880700000006,-118.00750790000001,1
339,Anaheim,2005,33.84544975,-117.95531925,2
340,Anaheim,2006,33.852694850000006,-117.90446695,4
341,Anaheim,2007,33.84926165,-117.8698527,2
342,Anaheim,2008,33.83717706666667,-117.94345193333334,3
343,Anaheim,2009,33.827003866666665,-117.93777151666666,6
344,Anaheim,2010,33.837047399999996,-117.87169140000002,1
345,Anaheim,2011,33.815864950000005,-117.89564544999999,2
346,Anaheim,2012,33.82913242,-117.8952793,5
347,Anaheim,2014,33.85004798,-117.86818281999999,5
348,Anaheim,2015,33.834342666666664,-117.90559143333333,3
349,Anaheim,2016,33.83733818,-117.92124311999999,5
350,Anaheim,2017,33.8393431,-117.7910855,2
351,Anaheim,2018,33.627368649999994,-108.47717772499999,4
352,Anaheim,2019,33.841214533333336,-117.91062963333336,3
353,Anaheim,2020,33.837989199999996,-117.91047585000001,2
354,Anahuac,2005,29.773000099999997,-94.68269609999999,1
355,Anchor Point,2020,59.790825899999994,-151.74314809999998,1
356,Anchorage,2000,61.195788799999995,-149.8857397,1
357,Anchorage,2001,61.34660625,-149.534413,4
358,Anchorage,2002,61.171661099999994,-149.86586745,2
359,Anchorage,2004,61.102326600000005,-149.8310632,1
360,Anchorage,2006,61.2022839,-149.79287680000002,2
361,Anchorage,2007,61.1367192,-149.9549959,1
362,Anchorage,2010,61.1892296,-149.90414193333334,3
363,Anchorage,2011,61.194316799999996,-149.86396230000003,1
364,Anchorage,2012,61.214933333333335,-149.79260176666665,3
365,Anchorage,2013,61.191182999999995,-149.86145875,2
366,Anchorage,2015,61.2130231,-149.8583892,2
367,Anchorage,2016,61.18748074,-149.82172032,5
368,Anchorage,2017,54.63991962857143,-131.43886532857144,7
369,Anchorage,2018,61.213442099999995,-149.8183812,1
370,Anchorage,2019,61.187278533333334,-149.8728160333333,3
371,Anchorage,2020,61.20986955,-149.8197235,2
372,Andalusia,2004,31.319798699999996,-86.4797988,1
373,Andalusia,2015,31.302856849999998,-86.4194569,2
374,Anderson,2002,34.741922599999995,-84.97742299999999,2
375,Anderson,2004,37.32545585,-84.18435120000001,2
376,Anderson,2007,40.080931799999995,-85.6863777,1
377,Anderson,2009,34.5494713,-82.6742823,1
378,Anderson,2010,34.50260875,-82.61539275,2
379,Anderson,2012,34.478742000000004,-82.64838946666667,3
380,Anderson,2013,35.693585240000004,-90.58257386,5
381,Anderson,2014,35.61711848,-83.30586717999999,5
382,Anderson,2015,40.4805505,-122.38881229999998,1
383,Anderson,2016,34.5052519,-82.63446850000001,1
384,Anderson,2017,40.21142085,-94.85591620000001,4
385,Anderson,2019,40.32949743333333,-110.07326366666666,3
386,Anderson,2020,35.70170594,-90.63429832,5
387,Andersonville,2006,36.201989000000005,-84.0316223,1
388,Andover,2000,43.442389,-71.698683,1
389,Andover,2003,45.2262162,-93.3192401,1
390,Andover,2009,42.6756245,-71.12925240000001,1
391,Andover,2011,37.6792035,-97.1065627,1
392,Andover,2013,37.6503028,-97.14895209999999,1
393,Andover,2020,45.2331025,-93.2734779,1
394,Andrews,2005,33.427559,-79.52245699999999,1
395,Andrews,2012,32.3063664,-102.5424901,1
396,Andrews,2019,33.4548623,-79.55114040000001,1
397,Angel Fire,2019,36.357013,-105.2980197,1
398,Angels Camp,2006,38.00153710000001,-120.5442196,1
399,Angelus Oaks,2013,34.1849024,-116.90896129999999,1
400,Angleton,2001,29.168193900000002,-95.4249396,1
401,Angleton,2008,29.18067795,-95.41506805,2
402,Angleton,2011,29.185035600000003,-95.4143463,1
403,Angleton,2019,29.0859878,-95.4161407,2
404,Angola,2001,41.7009325,-85.00132540000001,1
405,Angola,2006,41.7490577,-85.0204349,1
406,Ankeny,2000,41.740367,-93.587583,1
407,Ankeny,2005,41.71775,-93.596003,1
408,Ankeny,2009,41.695214,-93.6226076,1
409,Ankeny,2014,41.693664,-93.611765,1
410,Ankeny,2018,41.7024256,-93.62660679999999,1
411,Anmoore,2014,39.260145,-80.288667,1
412,Ann Arbor,2014,42.276936,-83.7740479,1
413,Annandale,2007,38.8120833,-77.2499993,1
414,Annandale,2013,38.8359544,-77.2196995,1
415,Annapolis,2006,38.981821999999994,-76.5225437,1
416,Annapolis,2007,38.9653891,-76.49091130000001,1
417,Annapolis,2009,39.0009299,-76.58839470000001,1
418,Annapolis,2011,38.9787314,-76.484418,2
419,Annapolis,2013,38.9694901,-76.52906159999999,1
420,Annapolis,2014,39.021192,-76.463639,1
421,Anniston,2001,33.6655,-85.805,1
422,Anniston,2009,33.7019132,-85.8227757,2
423,Anniston,2012,33.6520162,-85.826497,1
424,Anniston,2014,33.6901,-85.8359,1
425,Anniston,2017,33.689856,-85.8378435,1
426,Anniston,2018,33.7086779,-85.8191958,1
427,Annville,2012,40.363964,-76.547605,1
428,Anoka,2005,45.2050598,-93.38534990000001,1
429,Ansonia,2020,41.3446344,-73.0706186,1
430,Antelope,2014,38.70358893333333,-121.34058756666667,3
431,Antelope,2020,38.71437985,-121.3658924,2
432,Anthem,2005,33.8531006,-112.1439347,1
433,Anthony,2011,29.325995000000002,-82.08256899999999,1
434,Antigo,2016,45.13296629999999,-89.1740467,1
435,Antioch,2001,37.99650123333333,-121.83843743333334,3
436,Antioch,2004,36.049386,-86.6530808,1
437,Antioch,2005,38.012310799999995,-121.79019840000002,2
438,Antioch,2006,38.0017795,-121.7957138,1
439,Antioch,2007,42.479822999999996,-88.17918399999999,1
440,Antioch,2008,38.0111866,-121.81502959999999,1
441,Antioch,2010,36.0636554,-86.63118979999999,1
442,Antioch,2011,36.363038,-109.61426750000001,2
443,Antioch,2012,39.47065703333333,-110.55605146666664,3
444,Antioch,2013,37.99348565,-121.80591595000001,2
445,Antioch,2015,38.002389900000004,-121.80645829999999,3
446,Antioch,2016,40.24285705,-104.9740171,2
447,Antioch,2017,38.003479999999996,-121.80608480000001,2
448,Antioch,2018,37.50892105,-113.03286235,4
449,Antioch,2019,39.753658825,-96.2060515,4
450,Antlers,2011,34.237000200000004,-95.72718990000001,2
451,Anza,2011,33.5628412,-116.71832979999999,1
452,Anza,2018,33.5549749,-116.67275900000001,1
453,Apache,2014,31.675697999999997,-109.10125900000001,1
454,Apache Junction,2001,33.4295801,-111.5504332,1
455,Apache Junction,2013,33.407816600000004,-111.5806584,1
456,Apache Junction,2016,33.429576000000004,-111.5471821,1
457,Apache Junction,2017,33.4223511,-111.56340559999998,1
458,Apache Junction,2020,33.4136673,-111.5779237,1
459,Apex,2019,35.72535235,-78.857654,2
460,Apopka,2002,28.6728924,-81.4789522,1
461,Apopka,2011,28.7097455,-81.512888,1
462,Apopka,2012,28.665498499999998,-81.5127314,1
463,Apopka,2018,28.623029100000004,-81.544111,1
464,Apple Creek,2018,40.7500784,-81.8346677,1
465,Apple Grove,2010,38.644977000000004,-82.08931390000001,1
466,Apple Valley,2002,44.7319657,-93.20756390000001,1
467,Apple Valley,2005,34.471505900000004,-117.1901186,1
468,Apple Valley,2008,34.5292861,-117.22559059999999,1
469,Apple Valley,2009,34.4685092,-117.20371509999998,1
470,Apple Valley,2012,44.747108399999995,-93.2343609,1
471,Apple Valley,2014,34.425717600000006,-117.10596969999999,1
472,Apple Valley,2015,34.4172026,-117.17687690000001,1
473,Apple Valley,2016,34.5071819,-117.22535049999999,1
474,Appleton,2010,44.2897435,-88.421154,1
475,Appleton,2011,44.25796939999999,-88.3970068,1
476,Appleton,2012,44.27129179999999,-88.40498769999999,1
477,Appleton,2016,44.254544,-88.36104,1
478,Appleton,2017,44.2615287,-88.41351949999999,1
479,Appleton,2018,44.261741,-88.367722,1
480,Appleton,2019,44.2637175,-88.40565840000001,2
481,Appleton,2020,44.213091299999995,-88.429427,1
482,Appomattox,2010,37.32018529999999,-78.8330672,1
483,Aquasco,2011,38.5995347,-76.724108,1
484,Arab,2015,34.2744053,-86.5123767,1
485,Arab,2020,34.3141213,-86.4331998,1
486,Arabi,2002,29.9623599,-89.9887141,1
487,Arabi,2009,29.9532088,-90.0026785,1
488,Arabi,2011,29.9540321,-89.9950829,1
489,Aransas,2016,27.927629200000002,-97.248713,1
490,Aransas Pass,2005,27.902246299999998,-97.14581770000001,1
491,Aransas Pass,2012,27.954333000000002,-97.14576640000001,1
492,Aransas Pass,2014,27.897540600000003,-97.1972796,1
493,Arapahoe,2000,42.9828765,-108.6210621,1
494,Ararat,2014,36.4077385,-80.6117842,1
495,Arbutus,2004,39.2538469,-76.695846,1
496,Arcadia,2003,34.1117135,-118.0104748,1
497,Arcadia,2004,34.142849,-118.03414369999999,1
498,Arcadia,2006,34.1500792,-118.0501791,1
499,Arcadia,2009,37.6383141,-94.62159559999999,1
500,Arcadia,2010,27.0926539,-81.83774820000001,1
501,Arcadia,2017,34.145553799999995,-118.028449,1
502,Arcata,2003,40.874176500000004,-124.081602,1
503,Arcata,2014,40.849052,-124.16536869999999,1
504,Arcata,2017,40.869029,-124.08679070000001,1
505,Archdale,2015,35.89613789999999,-79.92782559999999,1
506,Archdale,2019,35.910911999999996,-80.037032,1
507,Arcola,2014,41.1040443,-85.2934538,1
508,Arcola,2015,39.6919192,-88.3027459,1
509,Arden Arcade,2016,38.5847975,-121.4107314,1
510,Arden Hills,2005,45.0429408,-93.1774675,1
511,Ardmore,2001,34.172795799999996,-97.1632937,1
512,Ardmore,2006,35.038421,-86.877447,1
513,Ardmore,2010,34.1486669,-97.11739229999999,1
514,Ardmore,2014,34.1811979,-97.1412905,2
515,Ardmore,2015,34.1567168,-97.12815040000001,1
516,Ardsley,2019,41.0081669,-73.852267,1
517,Argonne,2007,45.644954399999996,-88.9173275,1
518,Argyle,2010,33.100606199999994,-97.1870942,1
519,Arietta,2019,43.403803499999995,-74.5682641,1
520,Ariton,2013,31.590142600000004,-85.7774941,1
521,Arizona City,2009,32.75629,-111.655371,1
522,Arkansas City,2006,37.062113200000006,-97.0278372,1
523,Arleta,2015,34.2456451,-118.4356835,1
524,Arlington,2001,32.640942100000004,-97.0969342,1
