,date,black,white,latino
77,2006-06-01,0.5671506352087115,0.11975091809037203,0.19230769230769232
78,2006-07-01,0.3856624319419238,0.10378412901165576,0.34615384615384615
79,2006-08-01,0.5217785843920145,0.07584224812390228,0.23076923076923078
80,2006-09-01,0.3629764065335753,0.08781733993293948,0.15384615384615385
81,2006-10-01,0.4537205081669691,0.08382564266326042,0.17307692307692307
82,2006-11-01,0.43103448275862066,0.08781733993293948,0.09615384615384616
83,2006-12-01,0.29491833030852993,0.09580073447229762,0.15384615384615385
84,2007-01-01,0.40834845735027225,0.09180903720261856,0.21153846153846154
85,2007-02-01,0.3629764065335753,0.07185055085422322,0.2692307692307692
86,2007-03-01,0.29491833030852993,0.05588376177550694,0.19230769230769232
87,2007-04-01,0.43103448275862066,0.13172600989940925,0.25
88,2007-05-01,0.3629764065335753,0.08382564266326042,0.38461538461538464
89,2007-06-01,0.3629764065335753,0.14370110170844644,0.21153846153846154
90,2007-07-01,0.47640653357531765,0.14370110170844644,0.23076923076923078
91,2007-08-01,0.4537205081669691,0.09580073447229762,0.28846153846153844
92,2007-09-01,0.29491833030852993,0.09580073447229762,0.23076923076923078
93,2007-10-01,0.3856624319419238,0.09180903720261856,0.1346153846153846
94,2007-11-01,0.544464609800363,0.08382564266326042,0.17307692307692307
95,2007-12-01,0.3176043557168784,0.10378412901165576,0.21153846153846154
96,2008-01-01,0.4537205081669691,0.11575922082069297,0.15384615384615385
97,2008-02-01,0.24954627949183303,0.07983394539358135,0.3076923076923077
98,2008-03-01,0.3856624319419238,0.13172600989940925,0.23076923076923078
99,2008-04-01,0.40834845735027225,0.08382564266326042,0.25
100,2008-05-01,0.47640653357531765,0.11176752355101388,0.1346153846153846
101,2008-06-01,0.49909255898366606,0.11176752355101388,0.25
102,2008-07-01,0.7486388384754991,0.07983394539358135,0.4230769230769231
103,2008-08-01,0.3856624319419238,0.08382564266326042,0.17307692307692307
104,2008-09-01,0.2722323049001815,0.07185055085422322,0.21153846153846154
105,2008-10-01,0.3176043557168784,0.05189206450582788,0.25
106,2008-11-01,0.5671506352087115,0.09180903720261856,0.2692307692307692
107,2008-12-01,0.3856624319419238,0.10378412901165576,0.19230769230769232
108,2009-01-01,0.544464609800363,0.11975091809037203,0.2692307692307692
109,2009-02-01,0.5217785843920145,0.12773431262973015,0.19230769230769232
110,2009-03-01,0.43103448275862066,0.10777582628133482,0.23076923076923078
111,2009-04-01,0.3629764065335753,0.11575922082069297,0.34615384615384615
112,2009-05-01,0.49909255898366606,0.1237426153600511,0.17307692307692307
113,2009-06-01,0.6578947368421053,0.13970940443876737,0.25
114,2009-07-01,0.6352087114337568,0.10777582628133482,0.3076923076923077
115,2009-08-01,0.3629764065335753,0.1237426153600511,0.3269230769230769
116,2009-09-01,0.5671506352087115,0.12773431262973015,0.38461538461538464
117,2009-10-01,0.34029038112522686,0.11975091809037203,0.25
118,2009-11-01,0.47640653357531765,0.1596678907871627,0.21153846153846154
119,2009-12-01,0.544464609800363,0.10378412901165576,0.28846153846153844
120,2010-01-01,0.49909255898366606,0.13172600989940925,0.1346153846153846
121,2010-02-01,0.5671506352087115,0.11575922082069297,0.25
122,2010-03-01,0.7259528130671506,0.20756825802331152,0.28846153846153844
123,2010-04-01,0.5898366606170599,0.16365958805684178,0.23076923076923078
124,2010-05-01,0.6352087114337568,0.13970940443876737,0.3076923076923077
125,2010-06-01,0.3856624319419238,0.12773431262973015,0.2692307692307692
126,2010-07-01,0.7032667876588022,0.1716429825961999,0.3269230769230769
127,2010-08-01,0.47640653357531765,0.1596678907871627,0.3076923076923077
128,2010-09-01,0.4537205081669691,0.12773431262973015,0.25
129,2010-10-01,0.40834845735027225,0.1357177071690883,0.3269230769230769
