,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,change,%_change,city,party
24,13.020324726898687,13.020324726898687,,,,,13.020324726898687,,,,13.020324726898687,,13.020324726898687,,,13.020324726898687,13.020324726898687,26.040649453797375,13.020324726898687,26.040649453797375,13.020324726898687,100.0,"Battle Creek, MI",red
25,48.60031104199067,,,,,,,,,,,,,,,,,,,,,,"Battle Ground, WA",blue
26,13.020155200249988,,13.020155200249988,,,,13.020155200249988,,,13.020155200249988,,,39.06046560074996,,13.020155200249988,13.020155200249988,13.020155200249988,,13.020155200249988,13.020155200249988,0.0,0.0,"Baytown, TX",blue
27,133.74348000534974,133.74348000534974,,,,,,,,,,,,,,,,,,,,,"Beebe, AR",red
28,24.01018031645418,,,,72.03054094936253,,48.02036063290836,,,,,,24.01018031645418,24.01018031645418,,,24.01018031645418,24.01018031645418,,24.01018031645418,0.0,0.0,"Belleville, IL",blue
29,6.923098224917616,6.923098224917616,,,,,6.923098224917616,6.923098224917616,,6.923098224917616,,6.923098224917616,,,,,,,,,,,"Bellevue, WA",blue
30,173.82235355466713,,,,,,,347.64470710933426,,,,,,,,,,,,,,,"Belton, SC",red
31,16.68362835549475,16.68362835549475,,33.3672567109895,,,,,,16.68362835549475,,,,,16.68362835549475,33.3672567109895,33.3672567109895,,,,,,"Benton Harbor, MI",red
32,27.941546285171423,,,,27.941546285171423,,,,,,,27.941546285171423,,27.941546285171423,,,83.82463885551427,,,,,,"Benton, AR",red
33,8.175010627513815,8.175010627513815,8.175010627513815,8.175010627513815,8.175010627513815,8.175010627513815,,,8.175010627513815,,16.35002125502763,16.35002125502763,,16.35002125502763,,,,8.175010627513815,,,,,"Berkeley, CA",blue
34,225.58087074216107,,,,,,,,,,,,,,,,,,,,,,"Berryville, VA",red
35,18.001800180018,,36.003600360036,,,,,,,,,,,,,,,,,,,,"Berwyn, IL",blue
36,15.83080040526849,,,,,,,,,,,,,,,,,,,,,,"Bethesda, MD",blue
37,28.998956037582648,,,,,28.998956037582648,,,,,,,,,,,,,,,,,"Beverly Hills, CA",blue
38,72.53735673872045,,,,,,,,,,,,,,,,,,,,,,"Bexley, OH",blue
39,1.3437446670133526,1.3437446670133526,,4.031234001040058,2.687489334026705,1.3437446670133526,5.37497866805341,4.031234001040058,5.37497866805341,6.718723335066764,5.37497866805341,6.718723335066764,6.718723335066764,1.3437446670133526,2.687489334026705,6.718723335066764,8.062468002080116,5.37497866805341,2.687489334026705,2.687489334026705,1.3437446670133526,100.0,"Birmingham, AL",blue
40,726.7441860465116,,,,,,,,,,,,363.3720930232558,,,,,,,,,,"Bloomingdale, GA",blue
41,7.413338077869703,,,,,7.413338077869703,,,,,,,,7.413338077869703,,,7.413338077869703,,,,,,"Bloomington, IL",red
42,10.188487009679063,,,,10.188487009679063,20.376974019358126,20.376974019358126,,,,20.376974019358126,,,20.376974019358126,10.188487009679063,10.188487009679063,,,,,,,"Boca Raton, FL",blue
43,2.595932692657145,,2.595932692657145,5.19186538531429,5.19186538531429,,2.595932692657145,2.595932692657145,,,,,2.595932692657145,,,2.595932692657145,7.787798077971434,5.19186538531429,7.787798077971434,2.595932692657145,0.0,0.0,"Boise, ID",red
44,481.46364949446314,,,1444.3909484833896,,,,,,,,,,,,,,,,,,,"Borrego Springs, CA",blue
45,262.8811777076761,,,,,,,,,,,,,,,,,,,,,,"Bosque Farms, NM",red
46,12.869681604077115,25.73936320815423,,,,12.869681604077115,,12.869681604077115,12.869681604077115,,12.869681604077115,12.869681604077115,38.609044812231346,12.869681604077115,,,,,,25.73936320815423,12.869681604077115,100.0,"Boynton Beach, FL",blue
47,91.34922809902257,,,,,,,,,,,,,,,,,,,,,,"Braselton, GA",red
48,17045.454545454544,,,,,,,,,,,,,,,,,,,5681.818181818182,-11363.636363636362,-66.66666666666666,"Braxton, MS",red
49,59.55926146515783,,,,,,,,,,,,,59.55926146515783,59.55926146515783,,,,119.11852293031566,,,,"Bristol, VA",red
50,1.3738905833539417,0.6869452916769708,,,2.0608358750309126,2.0608358750309126,3.434726458384854,3.434726458384854,1.3738905833539417,2.0608358750309126,2.7477811667078833,4.121671750061825,3.434726458384854,3.434726458384854,,0.6869452916769708,4.808617041738796,2.7477811667078833,1.3738905833539417,2.7477811667078833,1.3738905833539417,100.0,"Bronx, NY",blue
51,32.25182222795588,,,,,,,,,,,,32.25182222795588,32.25182222795588,,32.25182222795588,,,32.25182222795588,32.25182222795588,0.0,0.0,"Brooklyn Center, MN",blue
52,67.41724533135576,,,,,,,,,,,,,,,,,,,,,,"Brooklyn Park, MD",blue
53,3.4231595762889144,1.5214042561284065,2.28210638419261,3.8035106403210164,1.5214042561284065,1.9017553201605082,1.9017553201605082,1.5214042561284065,3.4231595762889144,2.28210638419261,1.141053192096305,1.5214042561284065,3.042808512256813,5.324914896449423,3.8035106403210164,0.3803510640321016,1.9017553201605082,2.6624574482247114,1.141053192096305,1.5214042561284065,-1.901755320160508,-55.55555555555556,"Brooklyn, NY",blue
54,83.04268393954493,,,,,83.04268393954493,,,,,,,,83.04268393954493,,,,83.04268393954493,,,,,"Broussard, LA",red
55,70.66638400113067,,,,,,,,,,,,,,,,70.66638400113067,,,,,,"Cahokia, IL",blue
56,125.96044841919638,,,,,,,,,,,,,,125.96044841919638,,,,,,,,"Camp Hill, PA",red
57,22.125199126792143,,3.68753318779869,,,3.68753318779869,,3.68753318779869,3.68753318779869,,,3.68753318779869,,3.68753318779869,,,,3.68753318779869,3.68753318779869,3.68753318779869,-18.437665938993455,-83.33333333333334,"Canton, OH",red
58,8.670770831526923,,,,,17.341541663053846,8.670770831526923,8.670770831526923,,,,,,,,,,,,,,,"Carlsbad, CA",blue
59,30.44325377496347,,,30.44325377496347,,,,,,60.88650754992694,,,,60.88650754992694,30.44325377496347,,30.44325377496347,,,60.88650754992694,30.44325377496347,100.0,"Carlsbad, NM",red
60,15.363107034766712,,,,15.363107034766712,,,,,,15.363107034766712,,,,,15.363107034766712,30.726214069533423,,,30.726214069533423,15.363107034766712,100.0,"Carmichael, CA",blue
61,598.0861244019138,,,,,,,,,,,,,,,,,,,,,,"Carnegie, OK",red
62,10.783415107564565,,21.56683021512913,,,21.56683021512913,,,,21.56683021512913,,,10.783415107564565,10.783415107564565,10.783415107564565,,,10.783415107564565,,10.783415107564565,0.0,0.0,"Carson, CA",blue
63,17.923074165680898,,,,,,,53.7692224970427,,,53.7692224970427,17.923074165680898,17.923074165680898,,35.846148331361796,17.923074165680898,17.923074165680898,,17.923074165680898,,,,"Cartersville, GA",red
64,64.66214031684449,,,,,,,,,,,,,64.66214031684449,,,129.32428063368897,,,,,,"Carthage, MO",red
65,70.99247479767145,,,70.99247479767145,,,,,,,,,,,,70.99247479767145,,,,,,,"Cayce, SC",red
66,5.3717232488182205,,10.743446497636441,,,5.3717232488182205,,,,5.3717232488182205,,,10.743446497636441,,,10.743446497636441,5.3717232488182205,,,5.3717232488182205,0.0,0.0,"Cedar Rapids, IA",blue
67,34.50179409329285,,,,,,,,,,,,,,,,,,,,,,"Central, LA",blue
68,20.535145902211635,20.535145902211635,,,20.535145902211635,20.535145902211635,20.535145902211635,20.535145902211635,,,,,,,,,20.535145902211635,,,,,,"Ceres, CA",blue
69,12.755590137377705,,,,,,6.377795068688853,,,6.377795068688853,,,,6.377795068688853,,,,,6.377795068688853,,,,"Champaign, IL",blue
70,7.890853711463043,3.9454268557315215,3.9454268557315215,7.890853711463043,7.890853711463043,,,,,,,3.9454268557315215,3.9454268557315215,,,3.9454268557315215,3.9454268557315215,3.9454268557315215,3.9454268557315215,,,,"Chandler, AZ",red
71,4.0889705471451485,,,1.3629901823817163,,1.3629901823817163,4.0889705471451485,1.3629901823817163,0.6814950911908582,1.3629901823817163,1.3629901823817163,0.6814950911908582,1.3629901823817163,2.7259803647634326,2.0444852735725743,2.7259803647634326,5.451960729526865,3.4074754559542906,3.4074754559542906,3.4074754559542906,-0.6814950911908579,-16.666666666666664,"Charlotte, NC",blue
72,4.9118084787637954,2.4559042393818977,7.367712718145694,7.367712718145694,14.735425436291388,2.4559042393818977,2.4559042393818977,2.4559042393818977,,12.27952119690949,4.9118084787637954,,2.4559042393818977,,,4.9118084787637954,4.9118084787637954,2.4559042393818977,4.9118084787637954,9.823616957527591,4.9118084787637954,100.0,"Chattanooga, TN",red
73,314.26775612822127,,,,,,,,314.26775612822127,,,,,,,,,314.26775612822127,,,,,"Chesnee, SC",red
74,33.44369753519949,,,33.44369753519949,,,,,,,,,,,,,,,,,,,"Chicago Heights, IL",blue
75,1.6136501896845798,1.3831287340153542,2.074693101023031,4.8409505690537395,1.9594323731884185,2.1899538288576443,2.881518195865321,3.457821835038385,3.457821835038385,2.7662574680307084,2.7662574680307084,3.918864746376837,1.8441716453538055,2.4204752845268698,3.918864746376837,1.7289109175191926,1.9594323731884185,1.9594323731884185,1.498389461849967,1.8441716453538055,0.23052145566922566,14.285714285714285,"Chicago, IL",blue
76,351.000351000351,,,,,,,,,,,,,,,,,,175.5001755001755,,,,"Chinle, AZ",blue
77,1.213405215458297,3.0335130386457427,0.6067026077291485,1.8201078231874457,5.460323469562337,2.426810430916594,0.6067026077291485,1.213405215458297,,0.6067026077291485,1.8201078231874457,3.6402156463748914,2.426810430916594,1.213405215458297,3.6402156463748914,3.0335130386457427,3.6402156463748914,3.6402156463748914,1.8201078231874457,0.6067026077291485,-0.6067026077291485,-50.0,"Cincinnati, OH",blue
78,547.0459518599562,,,,,,,,,,,,,,,547.0459518599562,,,,,,,"Clarkesville, GA",red
79,5.4689935411186275,,,,,,,,5.4689935411186275,,,,5.4689935411186275,,,,,,16.406980623355885,5.4689935411186275,0.0,0.0,"Clarksville, TN",red
80,8.657034273198688,8.657034273198688,8.657034273198688,,8.657034273198688,,17.314068546397376,,,8.657034273198688,8.657034273198688,,17.314068546397376,17.314068546397376,8.657034273198688,,,8.657034273198688,8.657034273198688,17.314068546397376,8.657034273198688,100.0,"Clearwater, FL",red
81,396.19651347068145,,,,,,,,,,,,,,,,,,,,,,"Clearwater, KS",red
82,2469.135802469136,,,,,,,,,,,,,,,,,,,,,,"Clearwater, NE",red
83,2.889567102394122,0.5779134204788244,4.045393943351771,5.201220784309419,4.6233073638305955,4.045393943351771,1.7337402614364732,2.3116536819152977,3.4674805228729464,3.4674805228729464,1.7337402614364732,4.045393943351771,1.7337402614364732,1.7337402614364732,2.3116536819152977,3.4674805228729464,0.5779134204788244,2.3116536819152977,2.889567102394122,2.889567102394122,0.0,0.0,"Cleveland, OH",blue
84,13.899699766485044,,,,,,27.79939953297009,,,,,13.899699766485044,13.899699766485044,,27.79939953297009,13.899699766485044,13.899699766485044,,,13.899699766485044,0.0,0.0,"Cleveland, TN",red
85,11.546410798203379,,,,11.546410798203379,,,,,,11.546410798203379,,,,11.546410798203379,,,,11.546410798203379,11.546410798203379,0.0,0.0,"Clifton, NJ",blue
86,370.23324694557573,,,,,,,,,,,,,,,,,,,,,,"Clinton, NJ",red
87,183.95879323031642,,,,,,,,,,,,,,,183.95879323031642,,,,,,,"Colby, KS",red
88,66.8493883280968,66.8493883280968,66.8493883280968,66.8493883280968,,133.6987766561936,,66.8493883280968,66.8493883280968,200.5481649842904,66.8493883280968,,,,,,66.8493883280968,,,,,,"College Park, GA",blue
89,4.808108393995634,1.6027027979985446,1.6027027979985446,9.616216787991268,6.410811191994179,6.410811191994179,1.6027027979985446,1.6027027979985446,1.6027027979985446,3.2054055959970893,1.6027027979985446,6.410811191994179,4.808108393995634,,1.6027027979985446,3.2054055959970893,3.2054055959970893,11.218919585989813,11.218919585989813,14.424325181986903,9.61621678799127,200.00000000000006,"Colorado Springs, CO",red
90,1.7662664306934714,3.532532861386943,7.065065722773886,,,,3.532532861386943,1.7662664306934714,1.7662664306934714,1.7662664306934714,,7.065065722773886,10.597598584160828,10.597598584160828,3.532532861386943,3.532532861386943,1.7662664306934714,1.7662664306934714,7.065065722773886,,,,"Columbia, SC",blue
91,5.2345264127659625,4.580210611170218,2.6172632063829813,2.6172632063829813,2.6172632063829813,1.3086316031914906,6.543158015957454,3.271579007978727,5.888842214361709,2.6172632063829813,3.271579007978727,5.888842214361709,4.580210611170218,2.6172632063829813,3.9258948095744723,4.580210611170218,4.580210611170218,2.6172632063829813,10.469052825531925,2.6172632063829813,-2.6172632063829813,-50.0,"Columbus, OH",blue
92,17.881730236217656,,,,,17.881730236217656,,,,17.881730236217656,17.881730236217656,17.881730236217656,,,,,,35.76346047243531,,,,,"Commerce City, CO",blue
93,3.054507689723109,,3.054507689723109,3.054507689723109,,,,,,,1.5272538448615545,1.5272538448615545,,,3.054507689723109,,1.5272538448615545,1.5272538448615545,,1.5272538448615545,-1.5272538448615545,-50.0,"Concord, CA",blue
94,11.851430467657446,,,11.851430467657446,,,,23.70286093531489,11.851430467657446,23.70286093531489,11.851430467657446,11.851430467657446,11.851430467657446,23.70286093531489,11.851430467657446,11.851430467657446,35.55429140297234,23.70286093531489,11.851430467657446,,,,"Conroe, TX",red
95,118.02195208308746,,,,,,,,,,,,,,,118.02195208308746,,118.02195208308746,,,,,"Corning, CA",red
96,5.958197287828595,5.958197287828595,11.91639457565719,,5.958197287828595,11.91639457565719,5.958197287828595,5.958197287828595,11.91639457565719,,5.958197287828595,5.958197287828595,11.91639457565719,5.958197287828595,,,,,11.91639457565719,,,,"Corona, CA",blue
97,2.9288151478319446,2.9288151478319446,8.786445443495834,2.9288151478319446,5.857630295663889,2.9288151478319446,8.786445443495834,11.715260591327779,,5.857630295663889,,8.786445443495834,5.857630295663889,8.786445443495834,,5.857630295663889,5.857630295663889,2.9288151478319446,5.857630295663889,8.786445443495834,5.85763029566389,200.00000000000006,"Corpus Christi, TX",red
98,8.785416209092906,,,17.570832418185812,,,,8.785416209092906,,,,17.570832418185812,,,8.785416209092906,,8.785416209092906,,,,,,"Costa Mesa, CA",blue
99,167.6727028839705,,,,,,,,,,,,,,,,,,,,,,"Countryside, IL",blue
100,54.62988254575252,,,,54.62988254575252,,,,,,,,,,,,,,54.62988254575252,,,,"Crawfordsville, IN",red
101,192.52984212552946,,,,,,,192.52984212552946,,,,192.52984212552946,,,,,,,,,,,"Creve Coeur, IL",red
102,830.5647840531561,,,,,,,,,,,,,,,,,,,,,,"Cripple Creek, CO",red
103,408.9979550102249,,,,,,,,,,,,,,,,,,,,,,"Crownpoint, NM",blue
104,0.17442086603797247,0.17442086603797247,0.34884173207594493,1.3953669283037797,1.2209460622658073,0.17442086603797247,1.2209460622658073,2.4418921245316145,1.5697877943417522,1.9186295264176974,2.9651547226455324,0.8721043301898623,2.9651547226455324,2.4418921245316145,3.662838186797422,1.9186295264176974,1.3953669283037797,0.8721043301898623,1.5697877943417522,1.3953669283037797,1.2209460622658073,700.0,"Dallas, TX",blue
105,18.67867082578404,,,,,,,,,,,,,,,,,9.33933541289202,9.33933541289202,,,,"Daly City, CA",blue
106,20.610907292139,,,,,,20.610907292139,,20.610907292139,,20.610907292139,20.610907292139,,20.610907292139,20.610907292139,,,,20.610907292139,20.610907292139,0.0,0.0,"Danville, IL",red
107,21.215657154980374,,21.215657154980374,,,,,,,,42.43131430996075,,21.215657154980374,,,,21.215657154980374,,42.43131430996075,,,,"Danville, VA",blue
108,10.583018488533298,10.583018488533298,,10.583018488533298,,,,,21.166036977066597,10.583018488533298,21.166036977066597,,,,10.583018488533298,,10.583018488533298,,10.583018488533298,,,,"Dearborn, MI",blue
109,41.96038939241356,83.92077878482712,83.92077878482712,83.92077878482712,,,125.88116817724068,,,,,83.92077878482712,167.84155756965424,125.88116817724068,209.8019469620678,41.96038939241356,,83.92077878482712,41.96038939241356,125.88116817724068,83.92077878482712,200.0,"Decatur, GA",blue
110,14.545666118779911,,14.545666118779911,,29.091332237559822,14.545666118779911,14.545666118779911,,,14.545666118779911,,,,,29.091332237559822,,,14.545666118779911,14.545666118779911,,,,"Delray Beach, FL",blue
111,1.0763235371148645,3.587745123716215,1.435098049486486,4.305294148459458,1.7938725618581075,0.717549024743243,1.7938725618581075,1.7938725618581075,2.152647074229729,1.0763235371148645,2.152647074229729,1.0763235371148645,1.0763235371148645,2.152647074229729,2.152647074229729,2.152647074229729,2.152647074229729,1.0763235371148645,4.305294148459458,3.9465196360878365,2.870196098972972,266.66666666666663,"Denver, CO",blue
112,2.8391297953612025,1.4195648976806012,2.5552168158250823,1.7034778772167216,1.135651918144481,1.9873908567528418,4.258694693041805,2.5552168158250823,3.6908687339695634,2.5552168158250823,2.8391297953612025,1.4195648976806012,1.4195648976806012,1.9873908567528418,3.6908687339695634,3.6908687339695634,1.135651918144481,3.4069557544334432,2.8391297953612025,1.7034778772167216,-1.1356519181444809,-40.0,"Detroit, MI",blue
113,64.41223832528179,,,,,,,,,,,,,,,,,,,,,,"Discovery Bay, CA",blue
114,13.962580284836637,,,27.925160569673274,41.887740854509914,13.962580284836637,,13.962580284836637,13.962580284836637,,13.962580284836637,13.962580284836637,27.925160569673274,,27.925160569673274,,,13.962580284836637,,13.962580284836637,0.0,0.0,"Dothan, AL",red
115,29.695619896065327,,,29.695619896065327,,29.695619896065327,,,,,,,,,,29.695619896065327,,,29.695619896065327,,,,"Douglasville, GA",blue
116,8.842358433841474,,17.684716867682948,,,8.842358433841474,8.842358433841474,8.842358433841474,,,8.842358433841474,17.684716867682948,,,,8.842358433841474,,,,,,,"Downey, CA",blue
117,180.27762754642148,,,,,,,,,180.27762754642148,,,,,,,,,,,,,"Duquesne, PA",blue
118,100.72522159548751,,,,,,,,,,,,,,,,,,,,,,"East Rutherford, NJ",blue
119,37.50656364863851,37.50656364863851,,37.50656364863851,75.01312729727702,,37.50656364863851,75.01312729727702,37.50656364863851,,37.50656364863851,112.51969094591554,37.50656364863851,,,,75.01312729727702,,,,,,"East St. Louis, IL",blue
120,30.758820091661285,,,,,,,,,,,,,,30.758820091661285,,,,,,,,"Eastpointe, MI",red
121,219.01007446342533,,,,,,,,,,,,,,,,,,,,,,"Edgefield, SC",red
122,19.246314330805653,,19.246314330805653,,,,,,,,,,,,,,,,,19.246314330805653,0.0,0.0,"Edina, MN",blue
123,239.57834211787255,,,,,,,,239.57834211787255,,,,,,,,,,,,,,"Egg Harbor City, NJ",blue
124,1.182488760444332,,,4.729955041777328,,,3.547466281332996,5.912443802221659,4.729955041777328,2.364977520888664,2.364977520888664,3.547466281332996,2.364977520888664,7.094932562665992,1.182488760444332,4.729955041777328,3.547466281332996,3.547466281332996,3.547466281332996,4.729955041777328,3.547466281332996,300.0,"El Paso, TX",blue
125,59.33661662611998,,,,,,,59.33661662611998,59.33661662611998,,,,,,59.33661662611998,,,,,,,,"El Segundo, CA",blue
126,8.89236679234545,,,,,,,8.89236679234545,,,,8.89236679234545,,,8.89236679234545,,,,8.89236679234545,,,,"Elgin, IL",blue
127,7.679606804131628,7.679606804131628,,,,,,,,7.679606804131628,15.359213608263255,15.359213608263255,,,7.679606804131628,7.679606804131628,7.679606804131628,,,,,,"Elizabeth, NJ",blue
128,239.40627244433804,,,,,,,,,,,,,,,,,,,,,,"Empire, CA",blue
129,25.32030181799767,,,25.32030181799767,,,,25.32030181799767,25.32030181799767,,,,,,,25.32030181799767,,,,,,,"Essex, MD",blue
130,21.185991822207157,21.185991822207157,,,21.185991822207157,,21.185991822207157,,,,,,,,,,,21.185991822207157,,42.371983644414314,21.185991822207157,100.0,"Euclid, OH",blue
131,4.305056288610974,,4.305056288610974,4.305056288610974,,,,,8.610112577221948,4.305056288610974,,8.610112577221948,4.305056288610974,,,,4.305056288610974,21.52528144305487,8.610112577221948,17.220225154443895,12.915168865832921,300.0,"Evansville, IN",red
132,132.91686050375492,66.45843025187746,,,,,,,,,,,,,,,,,,,,,"Ewa Beach, HI",blue
133,87.62705923589205,,,,,87.62705923589205,,,,,,,,,,,,,,,,,"Excelsior Springs, MO",red
134,41.49894177698469,,,41.49894177698469,,,41.49894177698469,,,,,,,41.49894177698469,,,,,,,,,"Fairfax, VA",blue
135,203.3760423022168,,,,,,,,,,,,,,,,,,,203.3760423022168,0.0,0.0,"Fairfield, IL",red
136,107.50376263169211,,,,,,,,,,,,107.50376263169211,,,,,,,,,,"Fairview, OR",blue
137,68.57299595419325,,,,,,,,,,,,,,,,137.1459919083865,,,,,,"Falls Church, VA",blue
138,92.78159213212098,,,,,,,,,,,,,,,92.78159213212098,,,,,,,"Farmersville, CA",red
139,43.35197468244679,,,,,,,,,,,,,,,,,43.35197468244679,,,,,"Farmington, MN",blue
140,19.027685282085432,,,,,,19.027685282085432,19.027685282085432,,,19.027685282085432,,,57.08305584625631,19.027685282085432,,19.027685282085432,38.055370564170865,38.055370564170865,19.027685282085432,0.0,0.0,"Farmington, NM",red
141,3.079765937788728,3.079765937788728,,,,,12.319063751154912,3.079765937788728,6.159531875577456,,3.079765937788728,9.239297813366184,9.239297813366184,9.239297813366184,24.638127502309825,,3.079765937788728,6.159531875577456,12.319063751154912,9.239297813366184,6.159531875577455,199.99999999999997,"Fayetteville, NC",blue
142,12.71811568398026,,,,,,12.71811568398026,12.71811568398026,,,25.43623136796052,,,,,,38.15434705194078,12.71811568398026,12.71811568398026,38.15434705194078,25.436231367960524,200.00000000000006,"Flagstaff, AZ",blue
143,2.9819235792625105,14.909617896312554,,,2.9819235792625105,11.927694317050042,11.927694317050042,5.963847158525021,2.9819235792625105,2.9819235792625105,,5.963847158525021,2.9819235792625105,2.9819235792625105,17.891541475575064,,2.9819235792625105,,8.945770737787532,8.945770737787532,5.963847158525022,200.00000000000006,"Flint, MI",blue
144,286.7794665901921,,,286.7794665901921,,,,,,,,,,,,,,,,,,,"Fordyce, AR",red
145,11.106668443733618,5.553334221866809,,16.660002665600427,11.106668443733618,,27.766671109334045,11.106668443733618,22.213336887467236,27.766671109334045,5.553334221866809,,5.553334221866809,22.213336887467236,11.106668443733618,11.106668443733618,,5.553334221866809,11.106668443733618,5.553334221866809,-5.553334221866809,-50.0,"Fort Lauderdale, FL",blue
146,12.508912600227664,,,12.508912600227664,,25.017825200455327,12.508912600227664,12.508912600227664,12.508912600227664,25.017825200455327,12.508912600227664,12.508912600227664,25.017825200455327,25.017825200455327,,,25.017825200455327,,12.508912600227664,,,,"Fort Myers, FL",red
